family,N,d,q,p,sample_idx,relax_core_ratio,relax_rounded_ratio,opt_warm_ratio,opt_cold_ratio
Gilbert,14,,0.25,1,1,0.0,1.0,0.47740751335986664,0.1876258103184003
Gilbert,14,,0.25,1,2,0.14583333333333334,0.08333333333333333,0.24351871089372437,0.24351871089372512
Gilbert,14,,0.25,1,3,0.2857142857142857,1.0,0.2576566073312433,0.36107029265766805
Gilbert,14,,0.25,1,4,0.125,1.0,0.4498057317114741,0.2347720224473262
Gilbert,14,,0.25,1,5,0.052083333333333336,0.0,0.19350075221192395,0.18205588057900846
Gilbert,14,,0.25,1,6,0.14285714285714285,0.2857142857142857,0.23405970244191185,0.2410080472528669
Gilbert,14,,0.25,1,7,0.11458333333333333,0.25,0.23883638175835017,0.25998808976936144
Gilbert,14,,0.25,1,8,0.17857142857142858,1.0,0.17882584769160406,0.20248511786895915
Gilbert,14,,0.25,1,9,0.11875,0.1,0.25810336360568054,0.25810336360567837
Gilbert,14,,0.25,1,10,0.11607142857142858,0.7142857142857143,0.18327483464758915,0.3242641530556802
Gilbert,14,,0.25,1,11,0.1,0.7,0.25426764756213205,0.2853805045425915
Gilbert,14,,0.25,1,12,0.23214285714285715,1.0,0.21374132235827062,0.26465932286765365
Gilbert,14,,0.25,1,13,0.07291666666666667,0.0,0.19455946228138998,0.2030906071626064
Gilbert,14,,0.25,1,14,0.1875,1.0,0.1812819404510622,0.24631327692957894
Gilbert,14,,0.25,1,15,0.17857142857142858,1.0,0.7985217770947862,0.3547571788037264
Gilbert,14,,0.25,1,16,0.23214285714285715,1.0,0.20820147928242225,0.2263668783574979
Gilbert,14,,0.25,1,17,0.17857142857142858,0.7857142857142857,0.19631880266131793,0.24336769485662993
Gilbert,14,,0.25,1,18,0.046875,1.0,0.49268384140871213,0.21532493377272077
Gilbert,14,,0.25,1,19,0.23214285714285715,1.0,0.2244416166274352,0.2987766594070012
Gilbert,14,,0.25,2,0,-0.010416666666666666,0.8333333333333334,0.5630214723327948,0.27436221385384824
Gilbert,14,,0.25,2,1,0.0,1.0,0.6288600367011529,0.3451749547830113
Gilbert,14,,0.25,2,2,0.14583333333333334,0.08333333333333333,0.34664470567614103,0.3466447056761403
Gilbert,14,,0.25,2,3,0.2857142857142857,1.0,0.8138015761347565,0.47519488061901577
Gilbert,14,,0.25,2,4,0.125,1.0,0.5920808913726772,0.4660036231616504
Gilbert,14,,0.25,2,5,0.052083333333333336,0.0,-0.20072490956168312,-0.06661853057164298
Gilbert,14,,0.25,2,6,0.14285714285714285,0.2857142857142857,0.5204365695444734,0.492076439321044
Gilbert,14,,0.25,2,7,0.11458333333333333,0.25,0.4874100817326439,0.47115610257281865
Gilbert,14,,0.25,2,8,0.17857142857142858,1.0,0.8326180278818727,-0.24711336861064062
Gilbert,14,,0.25,2,9,0.11875,0.1,0.45947776956890996,0.4594777695689114
Gilbert,14,,0.25,2,10,0.11607142857142858,0.7142857142857143,0.6730552602714633,0.5737357641263511
Gilbert,14,,0.25,2,11,0.1,0.7,-0.21832945448299804,0.5502119091231956
Gilbert,14,,0.25,2,12,0.23214285714285715,1.0,0.82446840278954,0.4323144173528923
Gilbert,14,,0.25,2,13,0.07291666666666667,0.0,0.04130740720681617,0.13112383126476498
Gilbert,14,,0.25,2,14,0.1875,1.0,0.8213764030849829,0.5096176309793924
Gilbert,14,,0.25,2,15,0.17857142857142858,1.0,0.9033039882193913,0.6282171805928615
Gilbert,14,,0.25,2,16,0.23214285714285715,1.0,0.8294756133498827,0.4324985120538157
Gilbert,14,,0.25,2,17,0.17857142857142858,0.7857142857142857,0.6492353786407127,0.38679229394555875
Gilbert,14,,0.25,2,18,0.046875,1.0,0.6644377978157914,0.5022545218352836
Gilbert,14,,0.25,2,19,0.23214285714285715,1.0,0.8222152520321853,0.6167373511525867
Gilbert,14,,0.25,3,0,-0.010416666666666666,0.8333333333333334,0.7136763679323681,0.2773622179684745
Gilbert,14,,0.25,3,1,0.0,1.0,0.7704020630568705,0.19703416310601618
Gilbert,14,,0.25,3,2,0.14583333333333334,0.08333333333333333,0.36379773405755794,0.36379773405755406
Gilbert,14,,0.25,3,3,0.2857142857142857,1.0,0.999191338087182,0.6176170961968547
Gilbert,14,,0.25,3,4,0.125,1.0,0.7393169625567143,0.599501535741816
Gilbert,14,,0.25,3,5,0.052083333333333336,0.0,0.27840253168212614,0.2764969773170793
Gilbert,14,,0.25,3,6,0.14285714285714285,0.2857142857142857,0.4858833518175732,0.6070637345845736
Gilbert,14,,0.25,3,7,0.11458333333333333,0.25,0.2715980074149405,0.5503925117143788
Gilbert,14,,0.25,3,8,0.17857142857142858,1.0,0.8854659131404523,0.4058001694481896
Gilbert,14,,0.25,3,9,0.11875,0.1,0.5934084199185177,0.5934084199187524
Gilbert,14,,0.25,3,10,0.11607142857142858,0.7142857142857143,0.5928991773723116,0.7587157740317535
Gilbert,14,,0.25,3,11,0.1,0.7,0.6750172178513327,0.6622299381695491
Gilbert,14,,0.25,3,12,0.23214285714285715,1.0,0.895189840574461,0.38983406588302877
Gilbert,14,,0.25,3,13,0.07291666666666667,0.0,0.37893201771999774,0.5346937427951516
Gilbert,14,,0.25,3,14,0.1875,1.0,0.909197390028841,0.5809181848630082
Gilbert,14,,0.25,3,15,0.17857142857142858,1.0,0.952166800001635,0.6152806447498609
Gilbert,14,,0.25,3,16,0.23214285714285715,1.0,0.8622329561758862,0.5153866238102929
Gilbert,14,,0.25,3,17,0.17857142857142858,0.7857142857142857,0.8134496571416817,0.4492993615070158
Gilbert,14,,0.25,3,18,0.046875,1.0,0.794362238244873,0.42766760861302444
Gilbert,14,,0.25,3,19,0.23214285714285715,1.0,0.895919532048228,0.6668998480868914
Gilbert,14,,0.25,4,0,-0.010416666666666666,0.8333333333333334,0.782833865321967,0.8140570897468905
Gilbert,14,,0.25,4,1,0.0,1.0,0.781272859193425,0.805330011577968
Gilbert,14,,0.25,4,2,0.14583333333333334,0.08333333333333333,0.6112832283632357,0.6112832283693792
Gilbert,14,,0.25,4,3,0.2857142857142857,1.0,0.9999999988288206,0.6644066095627
Gilbert,14,,0.25,4,4,0.125,1.0,0.9999999991914782,0.4347811423458642
Gilbert,14,,0.25,4,5,0.052083333333333336,0.0,0.5227256804852617,0.5139275952440828
Gilbert,14,,0.25,4,6,0.14285714285714285,0.2857142857142857,0.630084231265657,0.6755157417023556
Gilbert,14,,0.25,4,7,0.11458333333333333,0.25,0.5690377868277426,0.6455186307312809
Gilbert,14,,0.25,4,8,0.17857142857142858,1.0,0.9830529186914154,0.5801396019964741
Gilbert,14,,0.25,4,9,0.11875,0.1,0.6487128977824665,0.6487128980022726
Gilbert,14,,0.25,4,10,0.11607142857142858,0.7142857142857143,0.8437715952358553,0.8185328425214324
Gilbert,14,,0.25,4,11,0.1,0.7,0.7041773710168295,0.7556533557604312
Gilbert,14,,0.25,4,12,0.23214285714285715,1.0,0.3845389906343417,0.5758332627939156
Gilbert,14,,0.25,4,13,0.07291666666666667,0.0,0.668949822077462,0.5983457462488934
Gilbert,14,,0.25,4,14,0.1875,1.0,0.9269808451051549,0.5571023418912013
Gilbert,14,,0.25,4,15,0.17857142857142858,1.0,0.9743854117310973,0.8267423117016286
Gilbert,14,,0.25,4,16,0.23214285714285715,1.0,0.8803445955913715,0.5392795569129383
Gilbert,14,,0.25,4,17,0.17857142857142858,0.7857142857142857,0.8179831600244326,0.564980061081756
Gilbert,14,,0.25,4,18,0.046875,1.0,0.9999999997838238,0.5528883044017763
Gilbert,14,,0.25,4,19,0.23214285714285715,1.0,0.9999999994754377,0.6717564852897462
Gilbert,14,,0.25,5,0,-0.010416666666666666,0.8333333333333334,0.7084873763054375,0.8843759665934758
Gilbert,14,,0.25,5,1,0.0,1.0,0.9999888147981386,0.8875084889951343
Gilbert,14,,0.25,5,2,0.14583333333333334,0.08333333333333333,0.6191187722170587,0.6191187834310791
Gilbert,14,,0.25,5,3,0.2857142857142857,1.0,0.9999999530740318,0.7210622343281392
Gilbert,14,,0.25,5,4,0.125,1.0,0.9999999999977829,0.633640337295053
Gilbert,14,,0.25,5,5,0.052083333333333336,0.0,0.6053799885166263,0.3542623724013049
Gilbert,14,,0.25,5,6,0.14285714285714285,0.2857142857142857,0.7545735492788531,0.7172339871984192
Gilbert,14,,0.25,5,7,0.11458333333333333,0.25,0.5470696346576154,0.6286881864590637
Gilbert,14,,0.25,5,8,0.17857142857142858,1.0,0.7449086228670116,0.47136720727590486
Gilbert,14,,0.25,5,9,0.11875,0.1,0.7545621606133566,0.754562172344394
Gilbert,14,,0.25,5,10,0.11607142857142858,0.7142857142857143,0.8835175318516022,0.6428571419678966
Gilbert,14,,0.25,5,11,0.1,0.7,0.8443277187418985,0.6687212609564741
Gilbert,14,,0.25,5,12,0.23214285714285715,1.0,0.9720745545147119,0.6281134723319278
Gilbert,14,,0.25,5,13,0.07291666666666667,0.0,0.5854350914495074,0.49140821020453246
Gilbert,14,,0.25,5,14,0.1875,1.0,0.999183221852991,0.6675961350441549
Gilbert,14,,0.25,5,15,0.17857142857142858,1.0,0.9817601048657139,0.88249428942646
Gilbert,14,,0.25,5,16,0.23214285714285715,1.0,0.9999999996373796,0.642847049925634
Gilbert,14,,0.25,5,17,0.17857142857142858,0.7857142857142857,0.8253576225491491,0.6006959790724611
Gilbert,14,,0.25,5,18,0.046875,1.0,0.999999997654935,0.7592406065685525
Gilbert,14,,0.25,5,19,0.23214285714285715,1.0,0.9999999998619337,0.7161538511464792
Gilbert,14,,0.25,6,0,-0.010416666666666666,0.8333333333333334,0.800864646584174,0.9042055794876047
Gilbert,14,,0.25,6,1,0.0,1.0,0.9999983868147868,0.8855385814238581
Gilbert,14,,0.25,6,2,0.14583333333333334,0.08333333333333333,0.548914938737814,0.5489148692219832
Gilbert,14,,0.25,6,3,0.2857142857142857,1.0,0.9999999612758634,0.7543158240099466
Gilbert,14,,0.25,6,4,0.125,1.0,0.9999999995618504,0.6451824324826444
Gilbert,14,,0.25,6,5,0.052083333333333336,0.0,0.4490462396001466,0.4784732580843218
Gilbert,14,,0.25,6,6,0.14285714285714285,0.2857142857142857,0.7616916866190235,0.8334724385054002
Gilbert,14,,0.25,6,7,0.11458333333333333,0.25,0.5688259165612589,0.6788187927341939
Gilbert,14,,0.25,6,8,0.17857142857142858,1.0,0.9999999879854524,0.2765654033915717
Gilbert,14,,0.25,6,9,0.11875,0.1,0.7993462689025559,0.7993462702824438
Gilbert,14,,0.25,6,10,0.11607142857142858,0.7142857142857143,0.8473046579251428,0.8551104878391653
Gilbert,14,,0.25,6,11,0.1,0.7,0.8647961398757233,0.8389870947613283
Gilbert,14,,0.25,6,12,0.23214285714285715,1.0,0.513892546603951,0.6953731577016233
Gilbert,14,,0.25,6,13,0.07291666666666667,0.0,0.6170014328682195,0.6996040133682424
Gilbert,14,,0.25,6,14,0.1875,1.0,0.8124740715859025,0.6250867077587124
Gilbert,14,,0.25,6,15,0.17857142857142858,1.0,0.9842649042567869,0.8049406255208197
Gilbert,14,,0.25,6,16,0.23214285714285715,1.0,0.999999999986642,0.6970363055687177
Gilbert,14,,0.25,6,17,0.17857142857142858,0.7857142857142857,0.8950278058678488,0.5881894995463046
Gilbert,14,,0.25,6,18,0.046875,1.0,0.9999999256433665,0.5245267426648049
Gilbert,14,,0.25,6,19,0.23214285714285715,1.0,0.9999999107795966,0.7670151808757417
Gilbert,14,,0.25,7,0,-0.010416666666666666,0.8333333333333334,0.8500488777513423,0.9307203463192621
Gilbert,14,,0.25,7,1,0.0,1.0,0.9999920036759586,0.9036353760465341
Gilbert,14,,0.25,7,2,0.14583333333333334,0.08333333333333333,0.6070570067631813,0.6070570069612017
Gilbert,14,,0.25,7,3,0.2857142857142857,1.0,0.9999997015220842,0.7787512141054275
Gilbert,14,,0.25,7,4,0.125,1.0,0.878561618135055,0.7514065381359207
Gilbert,14,,0.25,7,5,0.052083333333333336,0.0,0.4925507900982134,0.019654548278823587
Gilbert,14,,0.25,7,6,0.14285714285714285,0.2857142857142857,0.6802000816761843,0.7894213766099737
Gilbert,14,,0.25,7,7,0.11458333333333333,0.25,0.5654366407717375,0.6871693027785315
Gilbert,14,,0.25,7,8,0.17857142857142858,1.0,0.9999999930203494,0.673920631387487
Gilbert,14,,0.25,7,9,0.11875,0.1,0.8212283544641512,0.8212283566505925
Gilbert,14,,0.25,7,10,0.11607142857142858,0.7142857142857143,0.8513191614316523,0.6428571417999998
Gilbert,14,,0.25,7,11,0.1,0.7,0.885764171807911,0.871849864820265
Gilbert,14,,0.25,7,12,0.23214285714285715,1.0,0.9776878712422923,0.6572623240733921
Gilbert,14,,0.25,7,13,0.07291666666666667,0.0,0.6435722428320885,0.5849214324401394
Gilbert,14,,0.25,7,14,0.1875,1.0,0.9577130300529372,0.5716610160701551
Gilbert,14,,0.25,7,15,0.17857142857142858,1.0,0.9927871324779829,0.9124858275899225
Gilbert,14,,0.25,7,16,0.23214285714285715,1.0,0.9999999999137571,0.5915179546226595
Gilbert,14,,0.25,7,17,0.17857142857142858,0.7857142857142857,0.9009141210749875,0.6527865940777475
Gilbert,14,,0.25,7,18,0.046875,1.0,0.9999989617071463,0.691279584040257
Gilbert,14,,0.25,7,19,0.23214285714285715,1.0,0.9999994881669726,0.7445161419598971
Gilbert,14,,0.25,8,0,-0.010416666666666666,0.8333333333333334,0.8980183977510544,0.7824099703250424
Gilbert,14,,0.25,8,1,0.0,1.0,0.9999997109521552,0.9214502602782675
Gilbert,14,,0.25,8,2,0.14583333333333334,0.08333333333333333,0.6360876975845607,0.6360874782858703
Gilbert,14,,0.25,8,3,0.2857142857142857,1.0,0.9999999543352996,0.8470381037507264
Gilbert,14,,0.25,8,4,0.125,1.0,0.897963617879247,0.8219074432324912
Gilbert,14,,0.25,8,5,0.052083333333333336,0.0,0.5797699988377607,0.6576399758034167
Gilbert,14,,0.25,8,6,0.14285714285714285,0.2857142857142857,0.7249385821254081,0.846490956294719
Gilbert,14,,0.25,8,7,0.11458333333333333,0.25,0.5927292716976188,0.6863214804801894
Gilbert,14,,0.25,8,8,0.17857142857142858,1.0,0.9999999683368264,0.6939797228079664
Gilbert,14,,0.25,8,9,0.11875,0.1,0.8239887860869682,0.8239887670839614
Gilbert,14,,0.25,8,10,0.11607142857142858,0.7142857142857143,0.8504283199307169,0.9201366061072214
Gilbert,14,,0.25,8,11,0.1,0.7,0.8987743194754862,0.881440632763635
Gilbert,14,,0.25,8,12,0.23214285714285715,1.0,0.9974678645658991,0.7414857956812497
Gilbert,14,,0.25,8,13,0.07291666666666667,0.0,0.8138067597538505,0.7290312046683397
Gilbert,14,,0.25,8,14,0.1875,1.0,0.9317247808780039,0.6247923251599944
Gilbert,14,,0.25,8,15,0.17857142857142858,1.0,0.9950615850936301,0.9365392482913658
Gilbert,14,,0.25,8,16,0.23214285714285715,1.0,0.4531232345241621,0.7466744940416644
Gilbert,14,,0.25,8,17,0.17857142857142858,0.7857142857142857,0.9059795194376742,0.724611459907434
Gilbert,14,,0.25,8,18,0.046875,1.0,0.9999997812632946,0.7494580861319876
Gilbert,14,,0.25,8,19,0.23214285714285715,1.0,0.9999993690028813,0.7522395009845183
Gilbert,14,,0.25,9,0,-0.010416666666666666,0.8333333333333334,0.9213694864650789,0.9449209331640317
Gilbert,14,,0.25,9,1,0.0,1.0,0.9999976906471366,0.9077431705995385
Gilbert,14,,0.25,9,2,0.14583333333333334,0.08333333333333333,0.62336063087043,0.630977907782421
Gilbert,14,,0.25,9,3,0.2857142857142857,1.0,0.9999998036015587,0.8509366279626096
Gilbert,14,,0.25,9,4,0.125,1.0,0.9904138092620671,0.8433093590285979
Gilbert,14,,0.25,9,5,0.052083333333333336,0.0,0.6128767681928524,0.6367448072138803
Gilbert,14,,0.25,9,6,0.14285714285714285,0.2857142857142857,0.8038413128506631,0.8562677218718724
Gilbert,14,,0.25,9,7,0.11458333333333333,0.25,0.6314407265630176,0.6321775618534042
Gilbert,14,,0.25,9,8,0.17857142857142858,1.0,0.9999999994246365,0.6241647702152706
Gilbert,14,,0.25,9,9,0.11875,0.1,0.8384643559000853,0.8384643440061396
Gilbert,14,,0.25,9,10,0.11607142857142858,0.7142857142857143,0.798475861823445,0.9514087546043608
Gilbert,14,,0.25,9,11,0.1,0.7,0.9174188862934762,0.8444850592794749
Gilbert,14,,0.25,9,12,0.23214285714285715,1.0,0.844692736640105,0.7706674298276386
Gilbert,14,,0.25,9,13,0.07291666666666667,0.0,0.8372451314567838,0.8001824388982838
Gilbert,14,,0.25,9,14,0.1875,1.0,0.585463538118629,0.7138266326506548
Gilbert,14,,0.25,9,15,0.17857142857142858,1.0,0.996867542714338,0.9399993222928077
Gilbert,14,,0.25,9,16,0.23214285714285715,1.0,0.9951963347552333,0.7162970158868004
Gilbert,14,,0.25,9,17,0.17857142857142858,0.7857142857142857,0.9235440362271868,0.7588917317078566
Gilbert,14,,0.25,9,18,0.046875,1.0,0.9999998533449692,0.8170987375196805
Gilbert,14,,0.25,9,19,0.23214285714285715,1.0,0.9999993444381898,0.8637710571768892
Gilbert,14,,0.25,10,0,-0.010416666666666666,0.8333333333333334,0.9373439092281783,0.9467941559625958
Gilbert,14,,0.25,10,1,0.0,1.0,0.9999994196418049,0.9613203263499894
Gilbert,14,,0.25,10,2,0.14583333333333334,0.08333333333333333,0.6705891568054966,0.6710057413996643
Gilbert,14,,0.25,10,3,0.2857142857142857,1.0,0.9999998181312886,0.8760308752180022
Gilbert,14,,0.25,10,4,0.125,1.0,0.9679229291930265,0.862787107749323
Gilbert,14,,0.25,10,5,0.052083333333333336,0.0,0.49072151607845943,0.6008631171707073
Gilbert,14,,0.25,10,6,0.14285714285714285,0.2857142857142857,0.8797991235970825,0.9135599252956291
Gilbert,14,,0.25,10,7,0.11458333333333333,0.25,0.5890916904906537,0.773620293704933
Gilbert,14,,0.25,10,8,0.17857142857142858,1.0,0.5411637336130212,0.7220866056715626
Gilbert,14,,0.25,10,9,0.11875,0.1,0.808224590520361,0.7146011304124638
Gilbert,14,,0.25,10,10,0.11607142857142858,0.7142857142857143,0.8247544465591857,0.9595416269879603
Gilbert,14,,0.25,10,11,0.1,0.7,0.9335198677846529,0.8166671989945937
Gilbert,14,,0.25,10,12,0.23214285714285715,1.0,0.8060485350007504,0.814489974361307
Gilbert,14,,0.25,10,13,0.07291666666666667,0.0,0.7177260161503893,0.7884677740655773
Gilbert,14,,0.25,10,14,0.1875,1.0,0.9835892680472889,0.7316580785065604
Gilbert,14,,0.25,10,15,0.17857142857142858,1.0,0.9977966084753749,0.9353401502821433
Gilbert,14,,0.25,10,16,0.23214285714285715,1.0,0.9952056376078896,0.731895220197299
Gilbert,14,,0.25,10,17,0.17857142857142858,0.7857142857142857,0.9294888813359025,0.8288027015265015
Gilbert,14,,0.25,10,18,0.046875,1.0,0.9999995302775098,0.6806925915138758
Gilbert,14,,0.25,10,19,0.23214285714285715,1.0,0.9999985228357771,0.7630775146522578
Gilbert,15,,0.1,1,0,0.18181818181818182,1.0,0.8900571397196874,0.830486270993248
Gilbert,15,,0.1,1,1,0.18181818181818182,1.0,0.91136261087671,0.48715875868103103
Gilbert,15,,0.1,1,2,0.3333333333333333,1.0,0.7395260106514985,0.535634786553167
Gilbert,15,,0.1,1,3,0.2916666666666667,1.0,0.753862980801183,0.4021248252599505
Gilbert,15,,0.1,1,4,0.2125,1.0,0.7799711933413611,0.6352799868508525
Gilbert,15,,0.1,1,5,0.07692307692307693,1.0,0.9037899054671745,0.8077240252211827
Gilbert,15,,0.1,1,6,0.2125,1.0,0.811469872199076,0.6492139589607483
Gilbert,15,,0.1,1,7,0.25,1.0,0.8103717759096615,0.566267333082818
Gilbert,15,,0.1,1,8,0.175,1.0,0.8837858079923002,0.6698645716039423
Gilbert,15,,0.1,1,9,0.14772727272727273,1.0,0.9267509480994008,0.7385814889802211
Gilbert,15,,0.1,1,10,0.18181818181818182,1.0,0.8135984431872315,0.5938632385331979
Gilbert,15,,0.1,1,11,0.175,1.0,0.7695872225310167,0.5769049256519889
Gilbert,15,,0.1,1,12,0.27734375,1.0,0.4093844968333175,0.4523904284174443
Gilbert,15,,0.1,1,13,0.175,1.0,0.7915694096319911,0.5764375978981793
Gilbert,15,,0.1,1,14,0.175,1.0,0.8461839180284372,0.5520107534853655
Gilbert,15,,0.1,1,15,0.25,1.0,0.29606461923093436,0.402590515065476
Gilbert,15,,0.1,1,16,0.11363636363636363,1.0,0.820851943044823,0.6523096110040286
Gilbert,15,,0.1,1,17,0.25,1.0,0.8126015760882598,0.5610041711143752
Gilbert,15,,0.1,1,18,0.0798611111111111,0.8888888888888888,0.7495275970798275,0.6585961384610378
Gilbert,15,,0.1,1,19,0.1375,1.0,0.8578328933228526,0.627303992080545
Gilbert,15,,0.1,2,0,0.18181818181818182,1.0,0.9912692647284351,0.9658666259531384
Gilbert,15,,0.1,2,1,0.18181818181818182,1.0,0.9725620533239915,0.7932087604821085
Gilbert,15,,0.1,2,2,0.3333333333333333,1.0,0.7949813748132551,0.6909218623728461
Gilbert,15,,0.1,2,3,0.2916666666666667,1.0,0.8783104864919422,0.701407669786138
Gilbert,15,,0.1,2,4,0.2125,1.0,0.8194263125244807,0.7388245398333091
Gilbert,15,,0.1,2,5,0.07692307692307693,1.0,0.9727566716857644,0.9002720826260818
Gilbert,15,,0.1,2,6,0.2125,1.0,0.8695943825440068,0.77882490814966
Gilbert,15,,0.1,2,7,0.25,1.0,0.9572050286606376,0.8510548423445936
Gilbert,15,,0.1,2,8,0.175,1.0,0.9517487022263232,0.7883392672847844
Gilbert,15,,0.1,2,9,0.14772727272727273,1.0,0.9667221450648088,0.8800012886704313
Gilbert,15,,0.1,2,10,0.18181818181818182,1.0,0.8533666551662012,0.7219708500772647
Gilbert,15,,0.1,2,11,0.175,1.0,0.7947164201017449,0.6578209195592877
Gilbert,15,,0.1,2,12,0.27734375,1.0,0.803295151268619,0.7895828760990968
Gilbert,15,,0.1,2,13,0.175,1.0,0.8296813000085248,0.6887792089969613
Gilbert,15,,0.1,2,14,0.175,1.0,0.9403624937107571,0.6700506314882662
Gilbert,15,,0.1,2,15,0.25,1.0,0.8081725746177488,0.627486858715802
Gilbert,15,,0.1,2,16,0.11363636363636363,1.0,0.8448522653567335,0.7006526477927498
Gilbert,15,,0.1,2,17,0.25,1.0,0.9525365078129455,0.835625692760784
Gilbert,15,,0.1,2,18,0.0798611111111111,0.8888888888888888,0.7842484221446056,0.7309764354570398
Gilbert,15,,0.1,2,19,0.1375,1.0,0.949053433186043,0.7274378272888613
Gilbert,15,,0.1,3,0,0.18181818181818182,1.0,0.9999999999973671,0.9999999999989932
Gilbert,15,,0.1,3,1,0.18181818181818182,1.0,0.992090405436251,0.8069002616119537
Gilbert,15,,0.1,3,2,0.3333333333333333,1.0,0.8574642071413773,0.7776589736902414
Gilbert,15,,0.1,3,3,0.2916666666666667,1.0,0.9598379411089775,0.7047057696679434
Gilbert,15,,0.1,3,4,0.2125,1.0,0.8751378443444413,0.8099478608155877
Gilbert,15,,0.1,3,5,0.07692307692307693,1.0,0.9937255865855228,0.9052855158758965
Gilbert,15,,0.1,3,6,0.2125,1.0,0.9024427219007001,0.8378352925463911
Gilbert,15,,0.1,3,7,0.25,1.0,0.9666251384938805,0.9330884456202048
Gilbert,15,,0.1,3,8,0.175,1.0,0.9758888427914394,0.8749992037921505
Gilbert,15,,0.1,3,9,0.14772727272727273,1.0,0.9816059324579123,0.9053213464237825
Gilbert,15,,0.1,3,10,0.18181818181818182,1.0,0.8986947142074513,0.7898742951848632
Gilbert,15,,0.1,3,11,0.175,1.0,0.8568544521564341,0.7485862734774339
Gilbert,15,,0.1,3,12,0.27734375,1.0,0.9591172979781681,0.7927796458731888
Gilbert,15,,0.1,3,13,0.175,1.0,0.8901369800909823,0.75828148243301
Gilbert,15,,0.1,3,14,0.175,1.0,0.9756912243072025,0.759666420041294
Gilbert,15,,0.1,3,15,0.25,1.0,0.9995701504217946,0.7355157417186933
Gilbert,15,,0.1,3,16,0.11363636363636363,1.0,0.8882010417886328,0.7796172668033211
Gilbert,15,,0.1,3,17,0.25,1.0,0.9627358873595715,0.9300778124720152
Gilbert,15,,0.1,3,18,0.0798611111111111,0.8888888888888888,0.8974824724104499,0.8895629972830839
Gilbert,15,,0.1,3,19,0.1375,1.0,0.9792073300074694,0.7958821245571142
Gilbert,15,,0.1,4,0,0.18181818181818182,1.0,0.9999999999727216,0.999999999914358
Gilbert,15,,0.1,4,1,0.18181818181818182,1.0,0.9960117807354414,0.8517067317850401
Gilbert,15,,0.1,4,2,0.3333333333333333,1.0,0.9999999998540194,0.8527291956522872
Gilbert,15,,0.1,4,3,0.2916666666666667,1.0,0.9999999998347755,0.781021133227243
Gilbert,15,,0.1,4,4,0.2125,1.0,0.8743887321352777,0.8383141550969843
Gilbert,15,,0.1,4,5,0.07692307692307693,1.0,0.9969456046582837,0.9053390936876279
Gilbert,15,,0.1,4,6,0.2125,1.0,0.9999963094359442,0.8526672100497258
Gilbert,15,,0.1,4,7,0.25,1.0,0.9936196318155162,0.9437812032143383
Gilbert,15,,0.1,4,8,0.175,1.0,0.9882255394846677,0.9309285889196209
Gilbert,15,,0.1,4,9,0.14772727272727273,1.0,0.9910259373773888,0.9559096676338893
Gilbert,15,,0.1,4,10,0.18181818181818182,1.0,0.9999999996379277,0.8188329013689505
Gilbert,15,,0.1,4,11,0.175,1.0,0.8927060379493316,0.8522282134048365
Gilbert,15,,0.1,4,12,0.27734375,1.0,0.9710682618894885,0.862000283981752
Gilbert,15,,0.1,4,13,0.175,1.0,0.9188583066295847,0.845529968195774
Gilbert,15,,0.1,4,14,0.175,1.0,0.9899366510017679,0.788553158772149
Gilbert,15,,0.1,4,15,0.25,1.0,0.9999939645715261,0.8181562410281213
Gilbert,15,,0.1,4,16,0.11363636363636363,1.0,0.8975865548661123,0.8029734108613288
Gilbert,15,,0.1,4,17,0.25,1.0,0.9927489219729413,0.943091088279326
Gilbert,15,,0.1,4,18,0.0798611111111111,0.8888888888888888,0.9276637664597909,0.8720701056135558
Gilbert,15,,0.1,4,19,0.1375,1.0,0.9907719679223224,0.9249444603572037
Gilbert,15,,0.1,5,0,0.18181818181818182,1.0,0.9999999999989022,0.9999999997798842
Gilbert,15,,0.1,5,1,0.18181818181818182,1.0,0.9980415158296352,0.9354148412491953
Gilbert,15,,0.1,5,2,0.3333333333333333,1.0,0.9999999994005636,0.8772240500638869
Gilbert,15,,0.1,5,3,0.2916666666666667,1.0,0.9999999998526454,0.8117531504347508
Gilbert,15,,0.1,5,4,0.2125,1.0,0.9999999998135725,0.8840166425777543
Gilbert,15,,0.1,5,5,0.07692307692307693,1.0,0.99814218774543,0.9550349559482552
Gilbert,15,,0.1,5,6,0.2125,1.0,0.9999998199613735,0.9034078771013216
Gilbert,15,,0.1,5,7,0.25,1.0,0.9995227614605418,0.9750972982072056
Gilbert,15,,0.1,5,8,0.175,1.0,0.9915792383519453,0.9508654828975958
Gilbert,15,,0.1,5,9,0.14772727272727273,1.0,0.9939260972226872,0.9725164607095658
Gilbert,15,,0.1,5,10,0.18181818181818182,1.0,0.9999659891619902,0.8743386062940091
Gilbert,15,,0.1,5,11,0.175,1.0,0.9995318925305046,0.9074292594585056
Gilbert,15,,0.1,5,12,0.27734375,1.0,0.9852697386131846,0.8829916647077011
Gilbert,15,,0.1,5,13,0.175,1.0,0.9699891766250044,0.8892526459618546
Gilbert,15,,0.1,5,14,0.175,1.0,0.9941123733569992,0.8542131423212849
Gilbert,15,,0.1,5,15,0.25,1.0,0.9999997581994174,0.7108490310662822
Gilbert,15,,0.1,5,16,0.11363636363636363,1.0,0.9999999999561126,0.8068979582240101
