family,N,d,q,p,relax_core_ratio_mean,relax_core_ratio_stderr,relax_rounded_ratio_mean,relax_rounded_ratio_stderr,opt_warm_ratio_mean,opt_warm_ratio_stderr,opt_cold_ratio_mean,opt_cold_ratio_stderr
DRegular,10,3,,3,0.2734375,0.0,0.24375,0.0492334329602622,0.689278363513927,0.005585918209384994,0.6890990437930984,0.005634316618503514
DRegular,10,3,,4,0.2734375,0.0,0.24375,0.0492334329602622,0.7129047315316097,0.01916278918848159,0.7086646690944882,0.01940244544540186
DRegular,10,3,,5,0.2734375,0.0,0.24375,0.0492334329602622,0.7878005706098097,0.01577796154731713,0.7884177462524417,0.01569225482665586
DRegular,10,3,,6,0.2734375,0.0,0.24375,0.0492334329602622,0.8185003254914809,0.00980259687190314,0.8146444959720727,0.011650080094827781
DRegular,10,3,,7,0.2734375,0.0,0.24375,0.0492334329602622,0.850012928267614,0.013636396528196107,0.8344774496075911,0.022270785309237706
DRegular,10,3,,8,0.2734375,0.0,0.24375,0.0492334329602622,0.8434069405704425,0.014158136017395915,0.8498465341898429,0.01161487117152786
DRegular,10,3,,9,0.2734375,0.0,0.24375,0.0492334329602622,0.8882602024530163,0.013254197487144204,0.888752118082334,0.012552628384462718
DRegular,10,3,,10,0.2734375,0.0,0.24375,0.0492334329602622,0.890221369783281,0.012455469330919506,0.8997160720446485,0.012481946786646717
DRegular,11,2,,1,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.6822541161308414,0.006144030085421197,0.6692812332723677,0.008263787493481374
DRegular,11,2,,2,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.7433438679931094,0.010339472453527891,0.7497793249158493,0.008617800847380307
DRegular,11,2,,3,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.8512165759334371,0.012397705373199602,0.854744521871495,0.013595078780610401
DRegular,11,2,,4,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.8755132026000254,0.00965224452411719,0.8892428060437018,0.009432143572214675
DRegular,11,2,,5,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.9149839803700827,0.007283352023182276,0.9228636339393912,0.010913027745504515
DRegular,11,2,,6,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.9424278474160437,0.008902725898005252,0.9630182269110026,0.004649280958308737
DRegular,11,2,,7,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.9660820281304824,0.007240521806903918,0.9771922126054013,0.005072317145975729
DRegular,11,2,,8,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.9817246067088453,0.0069304294147242524,0.9901348208015959,0.0013212207073363966
DRegular,11,2,,9,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.9934188777613169,0.0036141069325208684,0.9955633730217661,0.0006080896870623526
DRegular,11,2,,10,0.42921875,0.015342889085076958,0.755,0.05535768857358954,0.9958581318702706,0.002264549473765882,0.9986577731453139,0.00019786034730745865
DRegular,12,2,,1,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.679734288439643,0.0073626422004392095,0.6559438614321748,0.010836159630829798
DRegular,12,2,,2,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.7770338967282542,0.01725710010260592,0.7291514235400167,0.013321016859700361
DRegular,12,2,,3,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9184662052571431,0.01964527438951977,0.826556460734238,0.010167391128678767
DRegular,12,2,,4,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9543823712914481,0.006703144121297181,0.8790031426391314,0.013688851239345936
DRegular,12,2,,5,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9794846185161777,0.008546972983061599,0.9158949201762487,0.01117086766844814
DRegular,12,2,,6,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9668534239377946,0.007598391689660675,0.931991986205311,0.009527961069881073
DRegular,12,2,,7,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9879936945584573,0.005637677201919874,0.9641361993454229,0.006320302189589235
DRegular,12,2,,8,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9958661791211967,0.0027456835370617033,0.976831566571733,0.005197202972633922
DRegular,12,2,,9,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.9972495400077801,0.0013139882220917821,0.989952663285637,0.002194786733773172
DRegular,12,2,,10,0.464375,0.012108167915219785,0.8400000000000001,0.053508484324795096,0.990829668309452,0.0050308587539179455,0.9944722623585701,0.0011053782003012623
DRegular,12,3,,1,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.49495522313262974,0.002718526905705444,0.49495522313262946,0.0027185269057054535
DRegular,12,3,,2,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.6104646222419089,0.005882228871983141,0.610464622241909,0.005882228871983093
DRegular,12,3,,3,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.6649827899063379,0.004114697175535412,0.6649827899063385,0.004114697175535331
DRegular,12,3,,4,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.6688617790082649,0.01811942587437715,0.6688617790015119,0.01811942587303254
DRegular,12,3,,5,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.7608347826274275,0.010543121477919297,0.7608347823783921,0.01054312142122873
DRegular,12,3,,6,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.7964069908485459,0.00909609185617033,0.7947260527149712,0.009741252306383837
DRegular,12,3,,7,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.8210418717222907,0.00758353115430217,0.8220896047702044,0.0070532474385741825
DRegular,12,3,,8,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.8385733007120727,0.00943802283876864,0.8362936123703767,0.008991285399192897
DRegular,12,3,,9,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.8547084514227683,0.00862160287344698,0.8554888966984422,0.00922086007873462
DRegular,12,3,,10,0.26250000000000007,1.273513149771875e-17,0.185,0.06699371533761089,0.8696038035365679,0.009022912633867017,0.8750073007919863,0.00879125363107064
DRegular,13,2,,1,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.6727310645134563,0.00553691105063287,0.6665072119355536,0.006400503191074701
DRegular,13,2,,2,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.7016329266779577,0.01654594653401189,0.7436588860390548,0.0077080960653571114
DRegular,13,2,,3,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.8200914224456548,0.012921244574694292,0.8357035335377099,0.007817004567337766
DRegular,13,2,,4,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.8895898118226657,0.006628771487814498,0.8784455590655387,0.0089050356861082
DRegular,13,2,,5,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.9337808338970458,0.00886331138339619,0.9120439243579874,0.010138153629620832
DRegular,13,2,,6,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.9502381866210958,0.006299634469412325,0.9376397108757919,0.009719686928650542
DRegular,13,2,,7,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.9541887326515509,0.00983304841940411,0.9592541293574725,0.009682390276256532
DRegular,13,2,,8,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.9728564424066282,0.008177369737731787,0.9678425329856987,0.0067197774361172705
DRegular,13,2,,9,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.9678182896756212,0.008566296074915514,0.9871791052133112,0.003860318143444766
DRegular,13,2,,10,0.425625,0.01444906074316421,0.6558333333333334,0.06539661945588096,0.9904305836800505,0.002196835848330328,0.9880486351046522,0.0030523823618014106
DRegular,14,2,,1,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.6732639214784235,0.005581436103841659,0.6477161292913961,0.008799094398793846
DRegular,14,2,,2,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.7643699834656623,0.018771857272218313,0.720218067712057,0.011972388584770812
DRegular,14,2,,3,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.910062002150928,0.021425626356721652,0.8202034534348769,0.009099977721233062
DRegular,14,2,,4,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.950874571746134,0.008355501706164257,0.8698081469899053,0.010311036844459873
DRegular,14,2,,5,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.9804253451445627,0.007440739516016277,0.9020588310614878,0.009989306163372881
DRegular,14,2,,6,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.9778117362435944,0.005792795036770746,0.92831978267299,0.008799024372740098
DRegular,14,2,,7,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.9856162739901315,0.004468087586776286,0.9447561595001421,0.007528642012209439
DRegular,14,2,,8,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.9966242647712704,0.0009187824090019968,0.961572158812175,0.008180538494451712
DRegular,14,2,,9,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.9981658927381082,0.0008088056401289906,0.9881049420797547,0.0020526806469423372
DRegular,14,2,,10,0.46875,0.012138410471389152,0.825,0.06279899243055097,0.9986897206077195,0.0006744839376421925,0.9813477810575246,0.0064534905466768775
DRegular,14,3,,1,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.4893992186428548,0.005625897594963145,0.48939921864285435,0.0056258975949631095
DRegular,14,3,,2,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.6005063099128611,0.0072076687179847216,0.6005063099128616,0.007207668717984812
DRegular,14,3,,3,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.657444162974609,0.008131404763541007,0.6584641148364254,0.00781947038139524
DRegular,14,3,,4,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.6589015765748546,0.02001944341239227,0.6565924775447969,0.020007323700766855
DRegular,14,3,,5,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.7442518676124079,0.012599243884004348,0.737670828625673,0.015007226920559164
DRegular,14,3,,6,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.7875790756066791,0.01011370131921653,0.7886789257179346,0.009917905941329077
DRegular,14,3,,7,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.8001274913462122,0.013886268583134746,0.7970983802868659,0.015259732849231149
DRegular,14,3,,8,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.8157239971479193,0.010337893609348255,0.8131165053230258,0.0100215196072105
DRegular,14,3,,9,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.8302024197992841,0.008883917732147237,0.8266669136344259,0.010642995323923226
DRegular,14,3,,10,0.2603125,0.0035129284248929795,0.21000000000000002,0.05700107724436042,0.8446062508162532,0.011995212988767778,0.8485113738917367,0.009958896915525794
DRegular,15,2,,1,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.6686550795391376,0.005280938740912055,0.6613891556278432,0.0064580148174076995
DRegular,15,2,,2,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.7196713198817821,0.01626803777240636,0.748419793925835,0.006375897056755466
DRegular,15,2,,3,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.8192006290286893,0.01056973056284729,0.8311549750688085,0.00574614192045713
DRegular,15,2,,4,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.8978593601680324,0.012123706766021702,0.8644606827261155,0.00678154345399957
DRegular,15,2,,5,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.9371432485494969,0.007045650436686868,0.9101210156541211,0.008706621174709802
DRegular,15,2,,6,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.9531176779811028,0.00477916875313208,0.9235423455803474,0.0073504462301845095
DRegular,15,2,,7,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.9714309178146772,0.002866964136460816,0.9522180485405418,0.00631442578093828
DRegular,15,2,,8,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.9744711417250983,0.003560844423840714,0.9569839386839206,0.004750272241967355
DRegular,15,2,,9,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.981670033105347,0.0032457320461407677,0.972072793841563,0.003996766463755002
DRegular,15,2,,10,0.41272321428571435,0.015995621259258935,0.6958333333333333,0.059514253618916234,0.9882829585310281,0.002027540519351264,0.9815916444392148,0.00296036754037061
DRegular,16,3,,1,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.4968714474831832,0.006229879131913854,0.4968714474831831,0.00622987913191378
DRegular,16,3,,2,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.6128474682694109,0.006583663398282158,0.6128474682694108,0.006583663398282127
DRegular,16,3,,3,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.6620128904203112,0.008539408474557532,0.6620128904203114,0.008539408474557381
DRegular,16,3,,4,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.6534039510816285,0.020362489761031017,0.6534039510825049,0.020362489761342768
DRegular,16,3,,5,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.7434249080396594,0.011926851403892184,0.7434249080600902,0.01192685140658219
DRegular,16,3,,6,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.8026245124258677,0.010411200511774972,0.8018119416701628,0.01046597945517215
DRegular,16,3,,7,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.8129143899773595,0.009995042291797087,0.8133347764591697,0.009891937184753917
DRegular,16,3,,8,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.8372558545629871,0.009202612928927037,0.838525135708266,0.00819191327984241
DRegular,16,3,,9,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.8567922139771266,0.01004694255992237,0.8543582568034868,0.009241734659022827
DRegular,16,3,,10,0.26250000000000007,0.004380479025315392,0.15535714285714286,0.07320511587541526,0.8690512869663672,0.008958202500270842,0.8696480985167415,0.009742231390837543
DRegular,18,3,,1,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.5011706158158644,0.006670095737967086,0.5011706158158628,0.006670095737967173
DRegular,18,3,,2,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.6176312725802974,0.007201784539032004,0.6176312725802973,0.007201784539031863
DRegular,18,3,,3,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.671250694397095,0.008693970055500329,0.671250694397093,0.008693970055500256
DRegular,18,3,,4,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.6232871660777964,0.013434417096584649,0.6232871660566213,0.013434417092107728
DRegular,18,3,,5,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.7416048826284888,0.010207473899902697,0.7416048825567462,0.010207473882004244
DRegular,18,3,,6,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.802118368283538,0.011576094683463578,0.8039465972561232,0.011342494928789084
DRegular,18,3,,7,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.816691543717269,0.010009612934760471,0.816427733653809,0.01076598166658325
DRegular,18,3,,8,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.8414582243506992,0.010445147664371103,0.8386074982014584,0.010642336240612513
DRegular,18,3,,9,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.8504137931309108,0.011254208658994673,0.8486333725072448,0.01125495088616575
DRegular,18,3,,10,0.2619140625,0.0040124842923481285,0.3415178571428571,0.03962851866787203,0.8689331992262941,0.01051406388336527,0.8629277212420081,0.01015666766914704
DRegular,20,3,,1,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.5001365996985768,0.006059461288733813,0.5001365996985764,0.006059461288733859
DRegular,20,3,,2,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.6188189208818288,0.006915604374723673,0.6188189208818289,0.00691560437472358
DRegular,20,3,,3,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.6701865421766876,0.007867870383890092,0.67018654217669,0.00786787038389029
DRegular,20,3,,4,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.6227156378910856,0.014201717977289679,0.622715637907594,0.014201717985476961
DRegular,20,3,,5,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.7317713861773892,0.011466246173100117,0.731771386174558,0.011466246175446592
DRegular,20,3,,6,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.7988068939564441,0.010031766702062878,0.798428103299871,0.010067482366301936
DRegular,20,3,,7,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.8281152545831028,0.007741289439384328,0.8272682936472273,0.00773462807144549
DRegular,20,3,,8,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.8419364956717542,0.009307335879460664,0.8372425635478257,0.009939757602638115
DRegular,20,3,,9,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.8542102810243957,0.00927742054233403,0.8569489992908694,0.007326007307585594
DRegular,20,3,,10,0.2612847222222222,0.0034146357713915926,0.19305555555555556,0.052336373621971896,0.8731070068594364,0.009799047302531857,0.871936161470288,0.010048051820346317
complete,5,,,1,0.3125,nan,-1.5,nan,0.5801787318458183,nan,0.5801787318458196,nan
complete,5,,,2,0.3125,nan,-1.5,nan,0.6815264293803784,nan,0.6815264293803782,nan
complete,5,,,3,0.3125,nan,-1.5,nan,0.8403663603109415,nan,0.840366360310945,nan
complete,5,,,4,0.3125,nan,-1.5,nan,0.8873028174504687,nan,0.8873028174504931,nan
complete,5,,,5,0.3125,nan,-1.5,nan,0.9999999973884819,nan,0.999999986860161,nan
complete,5,,,6,0.3125,nan,-1.5,nan,0.9999999968164661,nan,0.9999999981510652,nan
complete,5,,,7,0.3125,nan,-1.5,nan,0.9999999973792462,nan,0.9999999985559294,nan
complete,5,,,8,0.3125,nan,-1.5,nan,0.9999999826863673,nan,0.999999996503854,nan
complete,5,,,9,0.3125,nan,-1.5,nan,0.9999999931830064,nan,0.9999999903867405,nan
complete,5,,,10,0.3125,nan,-1.5,nan,0.9999999993305555,nan,0.9999999972936262,nan
complete,6,,,1,0.09375,nan,-1.5,nan,0.5064361795699952,nan,0.5064361795699917,nan
complete,6,,,2,0.09375,nan,-1.5,nan,0.07172309422880119,nan,0.07172309422880296,nan
complete,6,,,3,0.09375,nan,-1.5,nan,0.8423136010058858,nan,0.8423136010058734,nan
complete,6,,,4,0.09375,nan,-1.5,nan,0.7483526729225582,nan,0.7483526729225507,nan
complete,6,,,5,0.09375,nan,-1.5,nan,0.933725979315577,nan,0.9337259785363203,nan
complete,6,,,6,0.09375,nan,-1.5,nan,0.9681318738859077,nan,0.9999628948999755,nan
complete,6,,,7,0.09375,nan,-1.5,nan,0.9999999951515908,nan,0.999999989329905,nan
complete,6,,,8,0.09375,nan,-1.5,nan,0.9999999875616972,nan,0.9999999803548416,nan
complete,6,,,9,0.09375,nan,-1.5,nan,0.999999981310614,nan,0.999999987019919,nan
complete,6,,,10,0.09375,nan,-1.5,nan,0.9999999187593276,nan,0.9999999874090846,nan
complete,7,,,1,-0.21875,nan,-1.5,nan,0.4567043183174029,nan,0.45670431831739844,nan
complete,7,,,2,-0.21875,nan,-1.5,nan,-1.658340025571973,nan,-1.6583400255719671,nan
complete,7,,,3,-0.21875,nan,-1.5,nan,-0.4754518553541578,nan,-0.4754518553541649,nan
complete,7,,,4,-0.21875,nan,-1.5,nan,0.6586260653282503,nan,0.6586260653313518,nan
complete,7,,,5,-0.21875,nan,-1.5,nan,0.6366762585283414,nan,0.6366762526794449,nan
complete,7,,,6,-0.21875,nan,-1.5,nan,0.9337059124167091,nan,0.9337059010620834,nan
complete,7,,,7,-0.21875,nan,-1.5,nan,0.9379301600456991,nan,0.9999998015092215,nan
complete,7,,,8,-0.21875,nan,-1.5,nan,0.9999998242368946,nan,0.9999999952087917,nan
complete,7,,,9,-0.21875,nan,-1.5,nan,0.9999999578291412,nan,0.9999999252685701,nan
complete,7,,,10,-0.21875,nan,-1.5,nan,0.999999931934501,nan,0.9999999945533453,nan
complete,8,,,1,-0.625,nan,-1.5,nan,0.4217547252063838,nan,0.42175472520638735,nan
complete,8,,,2,-0.625,nan,-1.5,nan,-0.6980026252486908,nan,-0.6980026252486837,nan
complete,8,,,3,-0.625,nan,-1.5,nan,0.3367661732176188,nan,0.33676617409938103,nan
complete,8,,,4,-0.625,nan,-1.5,nan,-0.25056793728516524,nan,-0.25056793845613257,nan
complete,8,,,5,-0.625,nan,-1.5,nan,0.8610371080897554,nan,0.835751916778591,nan
complete,8,,,6,-0.625,nan,-1.5,nan,0.44521547069193,nan,0.6329638859608488,nan
complete,8,,,7,-0.625,nan,-1.5,nan,0.9704383174380933,nan,0.8774706570136157,nan
complete,8,,,8,-0.625,nan,-1.5,nan,0.9999996953305912,nan,0.9909787432500172,nan
complete,8,,,9,-0.625,nan,-1.5,nan,0.9999998292225358,nan,0.9999997090401536,nan
complete,8,,,10,-0.625,nan,-1.5,nan,0.9999989819240058,nan,0.9999998118718993,nan
complete,9,,,1,-1.125,nan,-1.5,nan,0.39665346912559585,nan,0.3966534691255994,nan
complete,9,,,2,-1.125,nan,-1.5,nan,-1.8530530900667053,nan,-1.853053090066715,nan
complete,9,,,3,-1.125,nan,-1.5,nan,-5.020313698083408,nan,-5.020313697219965,nan
complete,9,,,4,-1.125,nan,-1.5,nan,-1.1319842605326542,nan,-1.1319842400244449,nan
complete,9,,,5,-1.125,nan,-1.5,nan,0.44151002331706835,nan,0.4415100476827245,nan
complete,9,,,6,-1.125,nan,-1.5,nan,0.7402862660957545,nan,0.7384149316895545,nan
complete,9,,,7,-1.125,nan,-1.5,nan,0.7866798433917808,nan,0.3804766272799398,nan
complete,9,,,8,-1.125,nan,-1.5,nan,0.4959585432010858,nan,0.9759069670573197,nan
complete,9,,,9,-1.125,nan,-1.5,nan,0.9263744221236294,nan,0.9999996032569332,nan
complete,9,,,10,-1.125,nan,-1.5,nan,0.9999995921694893,nan,0.999987157538655,nan
complete,10,,,1,-1.71875,nan,-1.5,nan,0.48547756404623854,nan,0.48547756404632025,nan
complete,10,,,2,-1.71875,nan,-1.5,nan,-0.16416032419403592,nan,-0.16416032419398086,nan
complete,10,,,3,-1.71875,nan,-1.5,nan,0.7194679257738557,nan,0.7194679267594317,nan
complete,10,,,4,-1.71875,nan,-1.5,nan,-0.6093100985565201,nan,-0.6093100340884359,nan
complete,10,,,5,-1.71875,nan,-1.5,nan,-2.2880522124917597,nan,-2.2880521077880793,nan
complete,10,,,6,-1.71875,nan,-1.5,nan,-0.01591802179392232,nan,0.5792975648751479,nan
complete,10,,,7,-1.71875,nan,-1.5,nan,0.59854400662174,nan,0.47379800285108686,nan
complete,10,,,8,-1.71875,nan,-1.5,nan,0.9638643320245723,nan,0.9360094284373659,nan
complete,10,,,9,-1.71875,nan,-1.5,nan,0.9714690094389731,nan,0.9697400394679008,nan
complete,10,,,10,-1.71875,nan,-1.5,nan,0.984763820341616,nan,0.9999977532745135,nan
complete,11,,,1,-2.40625,nan,-1.5,nan,0.48553568955648885,nan,0.48553568955642135,nan
complete,11,,,2,-2.40625,nan,-1.5,nan,-0.10005244892638743,nan,-0.10005244892626663,nan
complete,11,,,3,-2.40625,nan,-1.5,nan,0.7541682444452231,nan,0.7541682444455091,nan
complete,11,,,4,-2.40625,nan,-1.5,nan,0.9673147885354041,nan,0.9673147608879624,nan
complete,11,,,5,-2.40625,nan,-1.5,nan,0.9922270183236463,nan,0.992225580808249,nan
complete,11,,,6,-2.40625,nan,-1.5,nan,0.9971555494958437,nan,0.9994449912891596,nan
complete,11,,,7,-2.40625,nan,-1.5,nan,0.9999707835299247,nan,0.9999812084160844,nan
complete,11,,,8,-2.40625,nan,-1.5,nan,0.9999916056864073,nan,0.9999922378028856,nan
complete,11,,,9,-2.40625,nan,-1.5,nan,0.9999927181869381,nan,0.9999530119926483,nan
complete,11,,,10,-2.40625,nan,-1.5,nan,0.9999937507951202,nan,0.999996207540768,nan
complete,12,,,1,-3.1875,nan,-5.0,nan,0.4855761741348985,nan,0.48557617413494825,nan
complete,12,,,2,-3.1875,nan,-5.0,nan,-0.04579150018101075,nan,-0.04579150018073008,nan
complete,12,,,3,-3.1875,nan,-5.0,nan,0.7546956191611258,nan,0.7546956191613887,nan
complete,12,,,4,-3.1875,nan,-5.0,nan,0.8078458904016159,nan,0.807845890017397,nan
complete,12,,,5,-3.1875,nan,-5.0,nan,0.9910795095167302,nan,0.9910794965620582,nan
complete,12,,,6,-3.1875,nan,-5.0,nan,0.9977839240797479,nan,0.9977836346694673,nan
complete,12,,,7,-3.1875,nan,-5.0,nan,0.9999700669585181,nan,0.9999005947035258,nan
complete,12,,,8,-3.1875,nan,-5.0,nan,0.9999175700848966,nan,0.9999934012701672,nan
complete,12,,,9,-3.1875,nan,-5.0,nan,0.9999246919924047,nan,0.9999868270978141,nan
complete,12,,,10,-3.1875,nan,-5.0,nan,0.9999922685687714,nan,0.9999934529849099,nan
complete,13,,,1,-4.0625,nan,-5.0,nan,0.48561196670053874,nan,0.4856119667004677,nan
complete,13,,,2,-4.0625,nan,-5.0,nan,-0.0008985523252427186,nan,-0.0008985523252960093,nan
complete,13,,,3,-4.0625,nan,-5.0,nan,0.7555734461247567,nan,0.7555734461256165,nan
complete,13,,,4,-4.0625,nan,-5.0,nan,0.8122470951366125,nan,0.8122470618662092,nan
complete,13,,,5,-4.0625,nan,-5.0,nan,0.9912799119952638,nan,0.9912799849324045,nan
complete,13,,,6,-4.0625,nan,-5.0,nan,0.9975938200550019,nan,0.9975961473738337,nan
complete,13,,,7,-4.0625,nan,-5.0,nan,0.9999783406524756,nan,0.9999323909903524,nan
complete,13,,,8,-4.0625,nan,-5.0,nan,0.99988737418483,nan,0.9998708663796236,nan
complete,13,,,9,-4.0625,nan,-5.0,nan,0.9999387273112887,nan,0.9999246557594859,nan
complete,13,,,10,-4.0625,nan,-5.0,nan,0.9999952435860564,nan,0.9999945425260606,nan
complete,14,,,1,-5.03125,nan,-10.0,nan,0.485647882165253,nan,0.48564788216462773,nan
complete,14,,,2,-5.03125,nan,-10.0,nan,0.03553825510210373,nan,0.03553825510207531,nan
complete,14,,,3,-5.03125,nan,-10.0,nan,0.7566099214339204,nan,0.7566099313160137,nan
complete,14,,,4,-5.03125,nan,-10.0,nan,0.8163434281451458,nan,0.8163434316090203,nan
complete,14,,,5,-5.03125,nan,-10.0,nan,0.9915337705508129,nan,0.9915370107845476,nan
complete,14,,,6,-5.03125,nan,-10.0,nan,0.997422942704457,nan,0.9961693029020893,nan
complete,14,,,7,-5.03125,nan,-10.0,nan,0.9999617916385368,nan,0.9999881617032003,nan
complete,14,,,8,-5.03125,nan,-10.0,nan,0.9999544254616453,nan,0.9999305085254448,nan
complete,14,,,9,-5.03125,nan,-10.0,nan,0.9998858446921446,nan,0.9999864960508162,nan
complete,14,,,10,-5.03125,nan,-10.0,nan,0.9999738291866294,nan,0.9999242968399606,nan
complete,15,,,1,-6.09375,nan,-10.0,nan,0.4856853988944536,nan,0.48568539889400597,nan
complete,15,,,2,-6.09375,nan,-10.0,nan,0.06476066033399519,nan,0.0647606603330182,nan
complete,15,,,3,-6.09375,nan,-10.0,nan,0.7577084368605185,nan,0.7577084389921254,nan
complete,15,,,4,-6.09375,nan,-10.0,nan,0.8201563578318911,nan,0.8201562047747188,nan
