family,N,q,p,times_mean,times_stderr,evals_mean,evals_stderr,aratio_mean,aratio_stderr
Gilbert,10,0.25,9,53.23414679860434,7.270276078578851,1265.6,127.73089768032722,0.9823285608410307,0.013420613935067657
Gilbert,11,0.25,9,56.06234914880188,6.341617800052377,1142.0,107.33291925385964,0.9431860708446476,0.026385759996421173
Gilbert,12,0.25,9,94.96191731559956,11.38823378739507,1543.0,155.18311763848538,0.8178440085227858,0.037577349327723684
Gilbert,13,0.25,9,79.82953801080149,8.56871608827836,1314.8,112.71131265316716,0.8893524374675096,0.033595328029630805
Gilbert,14,0.25,9,108.21018752929959,9.186160160727402,1436.0,91.36009340333813,0.8421764583777526,0.052633058231660375
Gilbert,15,0.25,9,112.47092524630425,14.546292578438084,1397.0,140.05689320177473,0.7752108982077883,0.04088338736928459
Gilbert,5,0.25,10,18.266691629600246,4.52204840298514,937.4,219.10749264535278,0.9749779825592804,0.024997557668940455
Gilbert,6,0.25,10,16.86586548530031,4.634320397468291,734.8,161.2416268282549,0.9749910375362016,0.024999005635470514
Gilbert,7,0.25,10,40.928498979897995,3.970918723283519,1406.0,154.57065985784263,0.9859487643349782,0.013982142336606234
Gilbert,8,0.25,10,50.28836312629719,5.034322007288941,1458.2,136.98741223598287,0.9943750999222966,0.005163484939454532
Gilbert,9,0.25,10,64.11153985500133,7.108721730277757,1506.0,113.80802549322549,0.9331122126959126,0.02397830257915272
Gilbert,10,0.25,10,69.67626901659678,9.290961892732431,1527.8,156.11518539562738,0.9783347367428924,0.01352058790839465
Gilbert,11,0.25,10,79.3051704888043,9.733109150568376,1494.8,153.67127975722147,0.939740293222189,0.029001248886958403
Gilbert,12,0.25,10,132.46157433729678,20.32311488575964,2004.2,259.03932777347404,0.8767261838790166,0.024409083930666386
Gilbert,13,0.25,10,101.15299485620054,10.214741045550694,1581.0,130.61912400393578,0.9278909841640065,0.02603642649789125
Gilbert,14,0.25,10,150.3875027155009,13.326791846811533,1840.8,120.09300099876297,0.7884855887299371,0.06289760256674162
Gilbert,15,0.25,10,147.87111722229892,20.37858957162409,1728.4,192.34478302141588,0.7835282610598586,0.04327691637655195
