family,N,q,p,sample_idx,times,evals,aratio
Gilbert,6,0.25,8,9,3.345799632006674,246,0.9999999999338086
Gilbert,7,0.25,8,0,26.019472473009955,952,0.7923183460756729
Gilbert,7,0.25,8,1,18.169186770988745,684,0.9985446730376141
Gilbert,7,0.25,8,2,22.812794828991173,900,0.9999996422376543
Gilbert,7,0.25,8,3,18.408828999003163,752,0.9999999984193093
Gilbert,7,0.25,8,4,44.13918982099858,1824,0.9999788130111915
Gilbert,7,0.25,8,5,23.2349377549981,1106,0.9999966636953894
Gilbert,7,0.25,8,6,16.341171562002273,682,0.9999999990223377
Gilbert,7,0.25,8,7,20.702045804006048,862,0.9999998890441336
Gilbert,7,0.25,8,8,19.94526599100209,766,0.999998856918686
Gilbert,7,0.25,8,9,24.106838688996504,902,0.9999995890758713
Gilbert,8,0.25,8,0,25.815477552998345,956,0.9999999419269688
Gilbert,8,0.25,8,1,24.537944113006233,888,0.9999962506460168
Gilbert,8,0.25,8,2,42.357343006005976,1462,0.9956731825103198
Gilbert,8,0.25,8,3,35.39379184698919,1008,0.9221560352902982
Gilbert,8,0.25,8,4,17.512961505999556,606,0.9999994965412733
Gilbert,8,0.25,8,5,23.66364189601154,884,0.9999995339489418
Gilbert,8,0.25,8,6,23.651442874004715,806,0.7616680913375321
Gilbert,8,0.25,8,7,18.967178545004572,668,0.9999999919387335
Gilbert,8,0.25,8,8,48.734307702994556,1584,0.9573157951939314
Gilbert,8,0.25,8,9,25.330547650999506,920,0.9999989964769181
Gilbert,9,0.25,8,0,28.38991951700882,884,0.994310278309003
Gilbert,9,0.25,8,1,19.061853808001615,646,0.9999998386608222
Gilbert,9,0.25,8,2,27.702622900003917,804,0.7685993636632934
Gilbert,9,0.25,8,3,32.273233113010065,874,0.5820734712448491
Gilbert,9,0.25,8,4,45.64348467500531,1158,0.9077536706121677
Gilbert,9,0.25,8,5,34.186368302995106,1026,0.9999999944931484
Gilbert,9,0.25,8,6,40.096863593993476,1026,0.8225991734804405
Gilbert,9,0.25,8,7,23.147019435011316,910,0.9999998847087723
Gilbert,9,0.25,8,8,16.52112610700715,558,0.9989990412998053
Gilbert,9,0.25,8,9,36.37523194801179,1052,0.9368844666440986
Gilbert,10,0.25,8,0,51.04683655301051,1388,0.9968929735816214
Gilbert,10,0.25,8,1,40.93404594199092,1120,0.9999999958708523
Gilbert,10,0.25,8,2,28.145186068999465,754,0.9999996966744545
Gilbert,10,0.25,8,3,29.765061059006257,832,0.9999992762026679
Gilbert,10,0.25,8,4,48.997967453004094,1124,0.7743549975563486
Gilbert,10,0.25,8,5,63.852142072995775,1396,0.8874183231415502
Gilbert,10,0.25,8,6,37.69559666099667,982,0.9999999853596301
Gilbert,10,0.25,8,7,45.9182277360087,1120,0.9999999944775979
Gilbert,10,0.25,8,8,17.67595303298731,584,0.9999995250841918
Gilbert,10,0.25,8,9,27.317142351996154,764,0.9999999431156926
Gilbert,11,0.25,8,0,20.285750195005676,460,0.9942514418865596
Gilbert,11,0.25,8,1,42.450674281994,1044,0.9999999520562967
Gilbert,11,0.25,8,2,51.18671835299756,1082,0.7624152656985895
Gilbert,11,0.25,8,3,40.52307083099731,990,0.9957087730886126
Gilbert,11,0.25,8,4,44.54939946401282,996,0.9409262764496917
Gilbert,11,0.25,8,5,57.56362786599493,1228,0.8595516953231073
Gilbert,11,0.25,8,6,31.24281515000621,742,0.9972006334460899
Gilbert,11,0.25,8,7,36.595864617003826,778,0.9960252752301216
Gilbert,11,0.25,8,8,41.45787343599659,940,0.8711025779015111
Gilbert,11,0.25,8,9,21.43198595699505,544,0.9999999937249161
Gilbert,12,0.25,8,0,57.507096508998075,1048,0.7272511559686216
Gilbert,12,0.25,8,1,51.58723835101409,916,0.9999998272764214
Gilbert,12,0.25,8,2,81.33750181399228,1546,0.7609970764418273
Gilbert,12,0.25,8,3,48.15084536198992,936,0.8355229047678687
Gilbert,12,0.25,8,4,58.80439945400576,1056,0.744026765487118
Gilbert,12,0.25,8,5,63.52371646401298,1106,0.7890892130529515
Gilbert,12,0.25,8,6,51.11529459900339,994,0.8727116543968932
Gilbert,12,0.25,8,7,66.32408070900419,1164,0.7336849800527006
Gilbert,12,0.25,8,8,149.66187643999,2332,0.7358991794987094
Gilbert,12,0.25,8,9,41.295438478002325,866,0.9999998502936314
Gilbert,13,0.25,8,0,46.917962759005604,912,0.9999999815948788
Gilbert,13,0.25,8,1,30.281539262010483,712,0.9999999987448979
Gilbert,13,0.25,8,2,36.190342863003025,686,0.9881716963088893
Gilbert,13,0.25,8,3,74.33317610000086,1232,0.742017652834078
Gilbert,13,0.25,8,4,71.92023096101184,1228,0.8467773771700259
Gilbert,13,0.25,8,5,78.6496135280031,1412,0.8626910714822421
Gilbert,13,0.25,8,6,64.308055993999,1048,0.7557145657498799
Gilbert,13,0.25,8,7,47.86747863898927,964,0.9999999936135172
Gilbert,13,0.25,8,8,29.103725733002648,626,0.9999999997525593
Gilbert,13,0.25,8,9,71.96887905600306,1290,0.8360133835455231
Gilbert,14,0.25,8,0,96.22751860899734,1382,0.8980183977510544
Gilbert,14,0.25,8,1,54.34139180199418,868,0.9999997109521552
Gilbert,14,0.25,8,2,85.55998402800469,1220,0.6360876975845607
Gilbert,14,0.25,8,3,48.22788092200062,866,0.9999999543352996
Gilbert,14,0.25,8,4,53.50845730099536,856,0.897963617879247
Gilbert,14,0.25,8,5,123.3160697229905,1634,0.5797699988377607
Gilbert,14,0.25,8,6,66.48887439900136,1048,0.7249385821254081
Gilbert,14,0.25,8,7,69.04623552199337,1086,0.5927292716976188
Gilbert,14,0.25,8,8,96.605425724003,1354,0.9999999683368264
Gilbert,14,0.25,8,9,73.46523666800931,1032,0.8239887860869682
Gilbert,15,0.25,8,0,112.51633629499702,1488,0.8406009958446793
Gilbert,15,0.25,8,1,21.95651710999664,382,0.9895036494511223
Gilbert,15,0.25,8,2,59.77522257799865,886,0.7458702739049888
Gilbert,15,0.25,8,3,75.08822071099712,1090,0.7073556319011011
Gilbert,15,0.25,8,4,94.76845973198942,1288,0.6471863279710377
Gilbert,15,0.25,8,5,63.34737335899263,1030,0.8499071202370156
Gilbert,15,0.25,8,6,91.14759309099463,1120,0.6520723440270153
Gilbert,15,0.25,8,7,88.02741514699301,1190,0.840972247838946
Gilbert,15,0.25,8,8,67.74662081399583,1036,0.8073289851780501
Gilbert,15,0.25,8,9,74.91944961299305,1088,0.7726881191820266
Gilbert,5,0.25,9,0,14.581215767000685,738,0.9998989190890102
Gilbert,5,0.25,9,1,26.498995393994846,1402,0.9999995868187206
Gilbert,5,0.25,9,2,3.699117595999269,326,0.99999999999978
Gilbert,5,0.25,9,3,3.7334188259992516,326,0.9999999999997802
Gilbert,5,0.25,9,4,0.4146315320103895,34,0.75
Gilbert,5,0.25,9,5,27.541981860005762,1432,0.9999996041499437
Gilbert,5,0.25,9,6,16.522155498998472,840,0.999633483239053
Gilbert,5,0.25,9,7,3.4635553889966104,266,0.9999999999964017
Gilbert,5,0.25,9,8,15.694000322997454,806,0.999633502393258
Gilbert,5,0.25,9,9,33.57169675700425,1848,0.9999998921182227
Gilbert,6,0.25,9,0,11.1093766480044,614,0.9999999957848049
Gilbert,6,0.25,9,1,28.81789853698865,1200,0.9999990448723135
Gilbert,6,0.25,9,2,11.04323203500826,614,0.9999999957847521
Gilbert,6,0.25,9,3,25.256309315998806,1022,0.9999998949459693
Gilbert,6,0.25,9,4,17.61085512599675,792,0.9995402759160984
Gilbert,6,0.25,9,5,3.9300084829883417,270,0.9999999999893447
Gilbert,6,0.25,9,6,13.545936833994347,692,0.9999997691430923
Gilbert,6,0.25,9,7,0.45364918500126805,34,0.7500000000000003
Gilbert,6,0.25,9,8,12.061913329001982,558,0.9999998840872043
Gilbert,6,0.25,9,9,3.836528123007156,270,0.9999999999893443
Gilbert,7,0.25,9,0,37.52581022499362,1244,0.8557733344721578
Gilbert,7,0.25,9,1,24.506010192999383,862,0.999106706575875
Gilbert,7,0.25,9,2,28.196220496989554,1042,0.9999999729276379
Gilbert,7,0.25,9,3,22.119631255991408,856,0.9999984930981514
Gilbert,7,0.25,9,4,58.30616588400153,2116,0.9999849174659151
Gilbert,7,0.25,9,5,38.007938499999,1592,0.9999980149895201
Gilbert,7,0.25,9,6,21.029226398997707,810,0.9999999570907783
Gilbert,7,0.25,9,7,27.08061919499596,1040,0.9999988168098088
Gilbert,7,0.25,9,8,25.80689187000098,920,0.9999998233997516
Gilbert,7,0.25,9,9,32.75431921699783,1110,0.999998560046214
Gilbert,8,0.25,9,0,31.584247013001004,1092,0.9999996294431881
Gilbert,8,0.25,9,1,38.77730461300234,1218,0.9999996873760993
Gilbert,8,0.25,9,2,66.95867516599537,2080,0.9956890850035365
Gilbert,8,0.25,9,3,46.50569831499888,1250,0.9462971743763556
Gilbert,8,0.25,9,4,29.1572366800101,862,0.9999999597683966
Gilbert,8,0.25,9,5,31.87307425099425,1084,0.9999999833002283
Gilbert,8,0.25,9,6,34.266722715998185,1034,0.8716480023301065
Gilbert,8,0.25,9,7,26.883588495009462,850,0.9999999901996368
Gilbert,8,0.25,9,8,54.60570588900009,1714,0.999999999445328
Gilbert,8,0.25,9,9,32.12251491000643,1080,0.9999999391271708
Gilbert,9,0.25,9,0,45.11152465399937,1232,0.9944482461871701
Gilbert,9,0.25,9,1,26.38416664599208,800,0.9999999991828087
Gilbert,9,0.25,9,2,37.02891730000556,966,0.8184169885838796
Gilbert,9,0.25,9,3,72.02504766600032,1560,0.7899254915899198
Gilbert,9,0.25,9,4,64.68009638199874,1498,0.9455100211080903
Gilbert,9,0.25,9,5,41.86199182100245,1170,0.9999999034611238
Gilbert,9,0.25,9,6,61.961132143987925,1394,0.8551296867804496
Gilbert,9,0.25,9,7,31.091084963001776,1100,0.9999997795087913
Gilbert,9,0.25,9,8,23.760652355005732,720,0.9993625438162
Gilbert,9,0.25,9,9,51.29700867099746,1334,0.9485672511947121
Gilbert,10,0.25,9,0,67.44719817000441,1676,0.9999999984323571
Gilbert,10,0.25,9,1,57.710968721003155,1446,0.9999998987128261
Gilbert,10,0.25,9,2,39.33549626899185,936,0.999998882009108
Gilbert,10,0.25,9,3,34.50244258700695,944,0.9999995388226919
Gilbert,10,0.25,9,4,61.35294301500835,1348,0.8685197247899387
Gilbert,10,0.25,9,5,105.63244695600588,2076,0.9547684412843802
Gilbert,10,0.25,9,6,53.84237702100654,1296,0.9999995460756349
Gilbert,10,0.25,9,7,53.77501655400556,1276,0.9999999977470004
Gilbert,10,0.25,9,8,24.899759227002505,760,0.9999996515106085
Gilbert,10,0.25,9,9,33.84281946600822,898,0.9999999290257616
Gilbert,11,0.25,9,0,27.03321511899412,576,0.9956275730916441
Gilbert,11,0.25,9,1,51.653458218002925,1194,0.999999674741731
Gilbert,11,0.25,9,2,81.84231811200152,1508,0.7593349210549227
Gilbert,11,0.25,9,3,52.2963704779977,1188,0.9971965426868117
Gilbert,11,0.25,9,4,72.40372465499968,1404,0.9440256506522905
Gilbert,11,0.25,9,5,88.90421913999307,1664,0.8628931955831453
Gilbert,11,0.25,9,6,53.79878868800006,1092,0.9982303670156055
Gilbert,11,0.25,9,7,43.98728730301082,900,0.997223397273563
Gilbert,11,0.25,9,8,56.75589192000916,1170,0.8773294135741699
Gilbert,11,0.25,9,9,31.948217855009716,724,0.999999972772592
Gilbert,12,0.25,9,0,73.1910437369952,1236,0.6439526268074565
Gilbert,12,0.25,9,1,82.37008400200284,1300,0.999999945332957
Gilbert,12,0.25,9,2,109.6431054249988,1912,0.7076826581203971
Gilbert,12,0.25,9,3,83.43337826500647,1384,0.8398523273387608
Gilbert,12,0.25,9,4,107.88532682700315,1640,0.7869306740146753
Gilbert,12,0.25,9,5,81.95107936899876,1320,0.8055933837999392
Gilbert,12,0.25,9,6,66.04513056599535,1190,0.8992524025609536
Gilbert,12,0.25,9,7,106.98044436700002,1658,0.7590099119252688
Gilbert,12,0.25,9,8,183.14161908699316,2734,0.7361667376598555
Gilbert,12,0.25,9,9,54.97796151100192,1056,0.999999417667594
Gilbert,13,0.25,9,0,125.2217969350022,1894,0.7020491130801838
Gilbert,13,0.25,9,1,39.64685809100047,846,0.9999999992983197
Gilbert,13,0.25,9,2,49.95132744600414,852,0.9922770720310865
Gilbert,13,0.25,9,3,98.21724050900957,1506,0.7763038545077228
Gilbert,13,0.25,9,4,88.63990109600127,1432,0.8642143542015588
Gilbert,13,0.25,9,5,95.64985364899621,1620,0.8734410150898946
Gilbert,13,0.25,9,6,88.82372539200878,1320,0.8187399336728025
Gilbert,13,0.25,9,7,73.8817402220011,1306,0.9999999979100738
Gilbert,13,0.25,9,8,46.448141870991094,872,0.9999999966003724
Gilbert,13,0.25,9,9,91.81479489699996,1500,0.8664990382830812
Gilbert,14,0.25,9,0,125.14860561699606,1660,0.9213694864650789
Gilbert,14,0.25,9,1,70.4014186400018,1034,0.9999976906471366
Gilbert,14,0.25,9,2,114.37414324500423,1488,0.62336063087043
Gilbert,14,0.25,9,3,57.00438999700418,962,0.9999998036015587
Gilbert,14,0.25,9,4,113.9805074199976,1456,0.9904138092620671
Gilbert,14,0.25,9,5,156.991386159003,1926,0.6128767681928524
Gilbert,14,0.25,9,6,108.62264037999557,1472,0.8038413128506631
Gilbert,14,0.25,9,7,90.84168462500384,1298,0.6314407265630176
Gilbert,14,0.25,9,8,129.53102216799743,1660,0.9999999994246365
Gilbert,14,0.25,9,9,115.2060770419921,1404,0.8384643559000853
Gilbert,15,0.25,9,0,184.11365244400804,2122,0.6556521396298808
Gilbert,15,0.25,9,1,30.1032253470039,468,0.9933581872908795
Gilbert,15,0.25,9,2,97.60050107100687,1230,0.8036119478382382
Gilbert,15,0.25,9,3,114.672698142007,1446,0.550981050547202
Gilbert,15,0.25,9,4,124.63447546999669,1568,0.6296520754289833
Gilbert,15,0.25,9,5,76.64831776900974,1164,0.8460720584986903
Gilbert,15,0.25,9,6,177.94001698300417,1818,0.7782924668009074
Gilbert,15,0.25,9,7,116.12972132499272,1456,0.8585408783992866
Gilbert,15,0.25,9,8,79.91631079000945,1152,0.8359045716458853
Gilbert,15,0.25,9,9,122.95033312200394,1546,0.8000436059979285
Gilbert,5,0.25,10,0,19.76412373498897,910,0.9999978795877923
Gilbert,5,0.25,10,1,30.985271470999578,1568,0.9999997068553125
Gilbert,5,0.25,10,2,4.294794094996178,348,0.9999999999996161
Gilbert,5,0.25,10,3,4.268953072998556,348,0.9999999999996156
Gilbert,5,0.25,10,4,0.40844867400301155,36,0.75
Gilbert,5,0.25,10,5,31.760738380005932,1582,0.9999997038978264
Gilbert,5,0.25,10,6,24.700778191006975,1120,0.9998914086309809
Gilbert,5,0.25,10,7,4.086446226996486,290,0.9999999999922243
Gilbert,5,0.25,10,8,21.01801085700572,992,0.9998912878297924
Gilbert,5,0.25,10,9,41.37935159300105,2180,0.9999998387996429
Gilbert,6,0.25,10,0,12.529945640009828,676,0.9999999904470555
Gilbert,6,0.25,10,1,49.26747626099677,1812,0.9999999067514043
Gilbert,6,0.25,10,2,12.5295984819968,676,0.9999999904469729
Gilbert,6,0.25,10,3,31.205493189991103,1186,0.9999976499959157
Gilbert,6,0.25,10,4,24.20228414599842,1002,0.9999135247936404
Gilbert,6,0.25,10,5,4.495063608002965,292,0.9999999999009909
Gilbert,6,0.25,10,6,15.826559348002775,768,0.9999997870366353
Gilbert,6,0.25,10,7,0.49668317299801856,36,0.7500000000000003
Gilbert,6,0.25,10,8,13.627257350002765,608,0.9999995260884126
Gilbert,6,0.25,10,9,4.478293655003654,292,0.9999999999009898
Gilbert,7,0.25,10,0,51.742918408999685,1570,0.8601106781959827
Gilbert,7,0.25,10,1,32.24911216800683,1054,0.9993857925334303
Gilbert,7,0.25,10,2,37.87672105598904,1276,0.9999977991448672
Gilbert,7,0.25,10,3,30.62982209600159,1056,0.9999989610382075
Gilbert,7,0.25,10,4,69.60930439800723,2556,0.9999963817548994
Gilbert,7,0.25,10,5,48.973839339989354,1910,0.9999997568900405
Gilbert,7,0.25,10,6,28.996365597995464,1010,0.9999999513303018
Gilbert,7,0.25,10,7,34.62811200799479,1230,0.9999998626140221
Gilbert,7,0.25,10,8,34.496086297993315,1128,0.999999511998999
Gilbert,7,0.25,10,9,40.08270842800266,1270,0.9999989478490308
Gilbert,8,0.25,10,0,34.07949365398963,1144,0.9999986570301973
Gilbert,8,0.25,10,1,47.208239490995766,1394,0.9999998090065961
Gilbert,8,0.25,10,2,82.12239214699366,2432,0.9956896448983968
Gilbert,8,0.25,10,3,68.06573194799421,1666,0.9480639070567279
Gilbert,8,0.25,10,4,35.82669398500002,996,0.9999997317612586
Gilbert,8,0.25,10,5,37.87712029699469,1218,0.9999993651353194
Gilbert,8,0.25,10,6,52.249930676000076,1402,0.9999999009445869
Gilbert,8,0.25,10,7,40.50511418399401,1132,0.9999999976062837
Gilbert,8,0.25,10,8,62.64904398600629,1894,0.9999999977458751
Gilbert,8,0.25,10,9,42.29987089500355,1304,0.9999999880377232
Gilbert,9,0.25,10,0,70.69508003100054,1732,0.9952767473031713
Gilbert,9,0.25,10,1,42.9121891100076,1118,0.999999991601709
Gilbert,9,0.25,10,2,52.26010588700592,1214,0.9216441443306571
Gilbert,9,0.25,10,3,92.8164215739962,1890,0.8262215533046784
Gilbert,9,0.25,10,4,87.47965216900047,1890,0.8134673557500383
Gilbert,9,0.25,10,5,56.72824994500843,1426,0.99999993658361
Gilbert,9,0.25,10,6,94.22227677199407,1910,0.8868106216807148
Gilbert,9,0.25,10,7,39.27825596398907,1278,0.9999994031956838
Gilbert,9,0.25,10,8,33.776401727009215,928,0.9995895549864219
Gilbert,9,0.25,10,9,70.94676537100167,1674,0.8881128182224427
Gilbert,10,0.25,10,0,90.83761602400045,2078,0.9876374364614127
Gilbert,10,0.25,10,1,67.85116323200054,1626,0.999999998598366
Gilbert,10,0.25,10,2,54.3568318500038,1170,0.9999970464771856
Gilbert,10,0.25,10,3,44.5143632840045,1118,0.9999998392879906
Gilbert,10,0.25,10,4,83.14100048899127,1674,0.8898834587059122
Gilbert,10,0.25,10,5,129.9927807339991,2416,0.9058303794623951
Gilbert,10,0.25,10,6,75.76684648299124,1672,0.9999998291762657
Gilbert,10,0.25,10,7,80.08866764898994,1664,0.9999999792164567
Gilbert,10,0.25,10,8,28.213425935988198,828,0.9999997214306541
Gilbert,10,0.25,10,9,41.99999448499875,1032,0.9999996786122848
Gilbert,11,0.25,10,0,38.40675960900262,742,0.9973280643057248
Gilbert,11,0.25,10,1,75.25561269499303,1582,0.9999999554565956
Gilbert,11,0.25,10,2,135.84348541901272,2236,0.726762434095861
Gilbert,11,0.25,10,3,96.76542478099873,1888,0.998878453888667
Gilbert,11,0.25,10,4,91.63319452600263,1698,0.9238307373233179
Gilbert,11,0.25,10,5,107.9036674220115,1940,0.9020804722429867
Gilbert,11,0.25,10,6,85.55546942600631,1570,0.9983619856125326
Gilbert,11,0.25,10,7,52.59378049100633,1046,0.9983031004800021
Gilbert,11,0.25,10,8,68.46026667099795,1372,0.8518577563267687
Gilbert,11,0.25,10,9,40.63404384801106,874,0.9999999724894346
Gilbert,12,0.25,10,0,88.1544823639997,1440,0.7667112855061365
Gilbert,12,0.25,10,1,107.36280740899383,1612,0.9999999862332195
Gilbert,12,0.25,10,2,175.4742649749969,2766,0.8574380216672219
Gilbert,12,0.25,10,3,114.75039552999078,1774,0.8585915902863768
Gilbert,12,0.25,10,4,164.4434388679947,2318,0.8595500443933114
Gilbert,12,0.25,10,5,107.43629083799897,1612,0.824906309696485
Gilbert,12,0.25,10,6,81.82581255299738,1406,0.9327632591221401
Gilbert,12,0.25,10,7,134.68201901200518,1998,0.8164174866069389
Gilbert,12,0.25,10,8,286.0068964319944,3920,0.8508844334606553
Gilbert,12,0.25,10,9,64.47933539199585,1196,0.9999994218176796
Gilbert,13,0.25,10,0,153.09296932000143,2262,0.9999999356850553
Gilbert,13,0.25,10,1,47.265923592000036,962,0.9999999613358752
Gilbert,13,0.25,10,2,68.77959185399232,1078,0.9936734529730394
Gilbert,13,0.25,10,3,119.96683375100838,1766,0.7818843290345593
Gilbert,13,0.25,10,4,108.87303931299539,1688,0.8995085510645148
Gilbert,13,0.25,10,5,123.82455395400757,1972,0.8749142643090677
Gilbert,13,0.25,10,6,113.0137683859939,1594,0.8263288061230712
Gilbert,13,0.25,10,7,92.65586986999551,1562,0.9999996093813381
Gilbert,13,0.25,10,8,65.2506703609979,1140,0.9999999553183945
Gilbert,13,0.25,10,9,118.80672816101287,1786,0.9026009764151484
Gilbert,14,0.25,10,0,155.73823188499955,1974,0.9373439092281783
Gilbert,14,0.25,10,1,96.30215421499452,1308,0.9999994196418049
Gilbert,14,0.25,10,2,155.97306576400297,1892,0.6705891568054966
Gilbert,14,0.25,10,3,79.29053748799197,1212,0.9999998181312886
Gilbert,14,0.25,10,4,188.9927488240064,2106,0.9679229291930265
Gilbert,14,0.25,10,5,195.03548100100306,2272,0.49072151607845943
Gilbert,14,0.25,10,6,135.79800255500595,1768,0.8797991235970825
Gilbert,14,0.25,10,7,121.21235066199733,1606,0.5890916904906537
Gilbert,14,0.25,10,8,205.1196702640009,2368,0.5411637336130212
Gilbert,14,0.25,10,9,170.41278449700621,1902,0.808224590520361
Gilbert,15,0.25,10,0,265.50065794099646,2848,0.7939188925418659
Gilbert,15,0.25,10,1,38.03149439400295,556,0.9953384913344544
Gilbert,15,0.25,10,2,128.91167187500105,1520,0.8099201144586756
Gilbert,15,0.25,10,3,164.18807361899235,1888,0.6652656377209994
Gilbert,15,0.25,10,4,149.61204706500575,1812,0.633850722731272
Gilbert,15,0.25,10,5,88.88694359800138,1302,0.8542172284228654
Gilbert,15,0.25,10,6,207.30977521800378,2082,0.5278721987521301
Gilbert,15,0.25,10,7,157.53099553899665,1848,0.8866074974504146
Gilbert,15,0.25,10,8,96.96875543799251,1324,0.8482203064193098
Gilbert,15,0.25,10,9,181.77075753599638,2104,0.8200715207665991
