family,N,d,q,p,times_cold_mean,times_cold_stderr,times_warm_mean,times_warm_stderr,evals_cold_mean,evals_cold_stderr,evals_warm_mean,evals_warm_stderr,aratio_cold_mean,aratio_cold_stderr,aratio_warm_mean,aratio_warm_stderr
circular,5,,,4,2.7294772984459996,nan,2.6543941600248218,nan,248.0,nan,248.0,nan,0.990758899971067,nan,0.9907588999710577,nan
circular,5,,,5,7.380028464831412,nan,7.1850385228171945,nan,526.0,nan,530.0,nan,0.997786239914525,nan,0.9977862411007167,nan
circular,5,,,6,19.002241525799036,nan,14.362202963791788,nan,782.0,nan,902.0,nan,0.999753296252014,nan,0.9994354643535304,nan
circular,5,,,7,30.054841730743647,nan,24.966378677636385,nan,1266.0,nan,1392.0,nan,0.9999327520485315,nan,0.999883241601571,nan
circular,5,,,8,28.12521584890783,nan,33.48464710637927,nan,1432.0,nan,1730.0,nan,0.9999999992299162,nan,0.9999983940817295,nan
circular,5,,,9,35.326399048790336,nan,45.557721216231585,nan,1702.0,nan,2162.0,nan,0.9999999839222597,nan,0.9999995666105093,nan
circular,5,,,10,38.797530706971884,nan,52.97980728559196,nan,1840.0,nan,2382.0,nan,0.9999999984688228,nan,0.999999963752649,nan
circular,6,,,1,0.23752120323479176,nan,0.2359360260888934,nan,20.0,nan,20.0,nan,0.6170007548265507,nan,0.6534659776008458,nan
circular,6,,,2,0.7104303920641541,nan,0.5009608864784241,nan,70.0,nan,50.0,nan,0.7021778912678851,nan,0.8147711857542377,nan
circular,6,,,3,1.2844615811482072,nan,1.4802788365632296,nan,116.0,nan,124.0,nan,0.8103462805597029,nan,0.9866731723417251,nan
circular,6,,,4,1.8031794531270862,nan,2.3054008036851883,nan,152.0,nan,172.0,nan,0.9755806067160187,nan,0.973266763599685,nan
circular,6,,,5,2.931572837755084,nan,6.276298061013222,nan,210.0,nan,372.0,nan,0.9949818558336458,nan,0.9999999875790646,nan
circular,6,,,6,5.199862640351057,nan,12.351508080027997,nan,308.0,nan,622.0,nan,0.9997336606893076,nan,0.995138742281282,nan
circular,6,,,7,17.527148691006005,nan,24.066819177009165,nan,784.0,nan,1046.0,nan,0.999977138491316,nan,0.9960401777510476,nan
circular,6,,,8,27.89341569878161,nan,42.45913509558886,nan,1080.0,nan,1640.0,nan,0.9999999971798839,nan,0.9978951157532617,nan
circular,6,,,9,34.90879286173731,nan,56.7411490092054,nan,1282.0,nan,2028.0,nan,0.9999999797153459,nan,0.9979041975289453,nan
circular,6,,,10,42.30642301402986,nan,89.15012201108038,nan,1472.0,nan,2874.0,nan,0.9999993996423777,nan,0.9991946690521424,nan
circular,7,,,1,0.2746423240751028,nan,0.2732154605910182,nan,20.0,nan,20.0,nan,0.7198342139643091,nan,0.719834213964309,nan
circular,7,,,2,0.8018880728632212,nan,0.8003653464838862,nan,70.0,nan,70.0,nan,0.8192075398125325,nan,0.8192075398125326,nan
circular,7,,,3,1.47458522208035,nan,1.4739927304908633,nan,116.0,nan,116.0,nan,0.9039736559925888,nan,0.9039736559925888,nan
circular,7,,,4,2.6249256543815136,nan,2.618119053542614,nan,178.0,nan,178.0,nan,0.9362052980348796,nan,0.93620529803488,nan
circular,7,,,5,4.84861858561635,nan,4.835748488083482,nan,270.0,nan,270.0,nan,0.9904566708468637,nan,0.990456670846863,nan
circular,7,,,6,11.398260306566954,nan,11.308390379883349,nan,510.0,nan,510.0,nan,0.9977682819564504,nan,0.997768281956502,nan
circular,7,,,7,18.764087996445596,nan,18.218249006196856,nan,738.0,nan,734.0,nan,0.9997867079927314,nan,0.9997867164648246,nan
circular,7,,,8,25.130730810575187,nan,24.04147396516055,nan,906.0,nan,892.0,nan,0.9947866690923516,nan,0.9947866751671421,nan
circular,7,,,9,47.73251990787685,nan,56.85386442113668,nan,1472.0,nan,1706.0,nan,0.9998381860270996,nan,0.9998396138370035,nan
circular,7,,,10,81.98179571609944,nan,85.28032690566033,nan,2238.0,nan,2330.0,nan,0.9999848470057123,nan,0.9999991197857355,nan
circular,8,,,1,0.2845711624249816,nan,0.34550529066473246,nan,20.0,nan,20.0,nan,0.6170007548265508,nan,0.6534659776008462,nan
circular,8,,,2,0.8798436876386404,nan,0.5993263628333807,nan,70.0,nan,50.0,nan,0.7021778912678847,nan,0.8147711857542379,nan
circular,8,,,3,1.698392572812736,nan,1.776938259601593,nan,118.0,nan,118.0,nan,0.7803314794704949,nan,0.9866571250176212,nan
circular,8,,,4,3.8684079609811306,nan,2.9873535353690386,nan,218.0,nan,172.0,nan,0.8564742772518021,nan,0.9731234875985267,nan
circular,8,,,5,5.175143797881901,nan,10.19067002646625,nan,268.0,nan,446.0,nan,0.8899363130544088,nan,0.9999999952487132,nan
circular,8,,,6,7.318573617376387,nan,25.786990406922996,nan,338.0,nan,944.0,nan,0.962009325989707,nan,0.9999999960652164,nan
circular,8,,,7,17.10741315688938,nan,38.42480317968875,nan,604.0,nan,1290.0,nan,0.9975419922103423,nan,0.999999662598805,nan
circular,8,,,8,22.811622655019164,nan,72.03190490230918,nan,744.0,nan,2092.0,nan,0.9814584460222314,nan,0.9999988737273396,nan
circular,8,,,9,58.11022203415632,nan,104.90186208672822,nan,1506.0,nan,2806.0,nan,0.9999984540186927,nan,0.9999997893510705,nan
circular,8,,,10,77.68172231409699,nan,139.0175086595118,nan,1886.0,nan,3446.0,nan,0.999999807849425,nan,0.9999992024140258,nan
circular,9,,,1,0.29885563999414444,nan,0.2997659193351865,nan,20.0,nan,20.0,nan,0.6941258491798699,nan,0.6941258491798694,nan
circular,9,,,2,0.9456716012209654,nan,0.9972926015034318,nan,70.0,nan,70.0,nan,0.7899501276763709,nan,0.7899501276763703,nan
circular,9,,,3,1.8552876729518175,nan,1.8514350447803736,nan,118.0,nan,118.0,nan,0.8778729144043073,nan,0.8778729144043064,nan
circular,9,,,4,3.320222780108452,nan,3.3305286848917603,nan,178.0,nan,178.0,nan,0.9062870697035786,nan,0.9062870697035819,nan
circular,9,,,5,5.319924961775541,nan,5.273649947717786,nan,244.0,nan,244.0,nan,0.9547018242524634,nan,0.9547018242524642,nan
circular,9,,,6,10.803266132250428,nan,10.82646271865815,nan,400.0,nan,400.0,nan,0.9871097620020359,nan,0.9871097620032141,nan
circular,9,,,7,16.502854093909264,nan,16.297521086409688,nan,542.0,nan,536.0,nan,0.9966649072940978,nan,0.9966649077560445,nan
circular,9,,,8,32.029632629826665,nan,31.905144152231514,nan,872.0,nan,870.0,nan,0.9968727030560505,nan,0.99687270713719,nan
circular,9,,,9,46.83492812141776,nan,46.03256645426154,nan,1160.0,nan,1142.0,nan,0.998646948558973,nan,0.9986469281150179,nan
circular,9,,,10,71.362917650491,nan,72.80290907807648,nan,1582.0,nan,1602.0,nan,0.9995429233141987,nan,0.999542933639767,nan
circular,10,,,1,0.31547746155411005,nan,0.3388781640678644,nan,20.0,nan,20.0,nan,0.6170007548265504,nan,0.6534659776008457,nan
circular,10,,,2,1.0334940878674388,nan,0.740028134547174,nan,70.0,nan,50.0,nan,0.7021778912678853,nan,0.8147711857542369,nan
circular,10,,,3,2.063077657483518,nan,2.0885470416396856,nan,118.0,nan,118.0,nan,0.7803314794704941,nan,0.9866571250176204,nan
circular,10,,,4,3.871798533014953,nan,3.5245545329526067,nan,184.0,nan,174.0,nan,0.8056139758796167,nan,0.9731235374917873,nan
circular,10,,,5,5.541676407679915,nan,10.383953684009612,nan,240.0,nan,388.0,nan,0.8677647755068983,nan,0.9999999916311811,nan
circular,10,,,6,7.289446763694286,nan,38.095552396029234,nan,286.0,nan,1092.0,nan,0.9496581288638651,nan,0.9996235159880481,nan
circular,10,,,7,9.48446659464389,nan,84.29075826983899,nan,340.0,nan,2094.0,nan,0.9747708059136523,nan,0.9999999516638722,nan
circular,10,,,8,13.493771686218679,nan,103.26841498259455,nan,422.0,nan,2464.0,nan,0.9934230988615775,nan,0.9999289701700246,nan
circular,10,,,9,20.865875734947622,nan,127.82262057624757,nan,556.0,nan,2890.0,nan,0.9980516426817531,nan,0.9999982932318272,nan
circular,10,,,10,38.182571368291974,nan,151.39035594649613,nan,842.0,nan,3008.0,nan,0.999566683522836,nan,0.9999958311302027,nan
circular,11,,,1,0.4032232714816928,nan,0.39309015683829784,nan,20.0,nan,20.0,nan,0.6787008303092061,nan,0.6787008303092057,nan
circular,11,,,2,1.105906456708908,nan,1.1065879464149475,nan,70.0,nan,70.0,nan,0.7723956803946732,nan,0.7723956803946732,nan
circular,11,,,3,2.26435574144125,nan,2.2309511164203286,nan,118.0,nan,118.0,nan,0.8583646274175436,nan,0.8583646274175439,nan
circular,11,,,4,4.169954675249755,nan,4.248748403973877,nan,184.0,nan,184.0,nan,0.886175373467578,nan,0.8861753734675766,nan
circular,11,,,5,6.45321099460125,nan,6.513913321308792,nan,246.0,nan,246.0,nan,0.948146102378115,nan,0.9481461023781195,nan
circular,11,,,6,10.15112128853798,nan,10.09869287442416,nan,330.0,nan,330.0,nan,0.9655616774622476,nan,0.9655616774622512,nan
circular,11,,,7,21.10401750076562,nan,21.77688556071371,nan,550.0,nan,562.0,nan,0.9896919799361775,nan,0.9896919791610793,nan
circular,11,,,8,36.628774114884436,nan,36.51019898895174,nan,820.0,nan,822.0,nan,0.9911709311232546,nan,0.9911709295110442,nan
circular,11,,,9,53.246600622311234,nan,56.255950196646154,nan,1082.0,nan,1124.0,nan,0.9963615232553984,nan,0.9963615131907003,nan
circular,11,,,10,79.3013923112303,nan,80.35158164426684,nan,1446.0,nan,1468.0,nan,0.9985651158793274,nan,0.9985651134116675,nan
circular,12,,,1,0.4045493118464947,nan,0.40002190321683884,nan,20.0,nan,20.0,nan,0.6170007548265509,nan,0.6534659776008462,nan
circular,12,,,2,1.233842677436769,nan,0.8569720676168799,nan,70.0,nan,50.0,nan,0.7021778912678854,nan,0.8147711857542367,nan
circular,12,,,3,2.4048382490873337,nan,2.5626477068290114,nan,118.0,nan,118.0,nan,0.7803314794704943,nan,0.9866571250176187,nan
circular,12,,,4,4.549767000600696,nan,4.384381436742842,nan,184.0,nan,174.0,nan,0.8056139758796143,nan,0.9731235374917843,nan
circular,12,,,5,6.948760382831097,nan,13.589796617627144,nan,244.0,nan,408.0,nan,0.8635180862448447,nan,0.9999999853915029,nan
circular,12,,,6,10.658173111267388,nan,20.656326620839536,nan,322.0,nan,556.0,nan,0.8786240700620888,nan,0.9999280479785294,nan
circular,12,,,7,18.910673358477652,nan,50.36889149155468,nan,474.0,nan,1102.0,nan,0.930614535798523,nan,0.998961580810505,nan
circular,12,,,8,22.272904061712325,nan,63.32252465840429,nan,528.0,nan,1310.0,nan,0.9811855016149363,nan,0.9999997687834158,nan
circular,12,,,9,27.32299860008061,nan,96.60137384012341,nan,600.0,nan,1784.0,nan,0.987929205186465,nan,0.9954785910434549,nan
circular,12,,,10,35.87204125151038,nan,123.12832900509238,nan,714.0,nan,2128.0,nan,0.9957537097234056,nan,0.9999974275668156,nan
circular,13,,,1,0.42307074554264545,nan,0.41659437771886587,nan,20.0,nan,20.0,nan,0.6684174843954303,nan,0.6684174843954297,nan
circular,13,,,2,1.30176505073905,nan,1.3016250999644399,nan,70.0,nan,70.0,nan,0.7606927155402085,nan,0.7606927155402085,nan
circular,13,,,3,2.650504441000521,nan,2.649286527186632,nan,118.0,nan,118.0,nan,0.8453591027597026,nan,0.8453591027597014,nan
circular,13,,,4,4.928815867751837,nan,4.9025715962052345,nan,184.0,nan,184.0,nan,0.8727484738695823,nan,0.8727484738695831,nan
circular,13,,,5,7.526261414401233,nan,7.4625597428530455,nan,244.0,nan,244.0,nan,0.9354779267652483,nan,0.93547792676525,nan
circular,13,,,6,11.305274491198361,nan,11.284313061274588,nan,318.0,nan,318.0,nan,0.9517554703975285,nan,0.951755470397524,nan
circular,13,,,7,19.428795374929905,nan,19.400931449607015,nan,456.0,nan,456.0,nan,0.9774969272453862,nan,0.9774969272453861,nan
circular,13,,,8,29.88646454922855,nan,29.833702079951763,nan,612.0,nan,608.0,nan,0.9753149761865542,nan,0.97531497198828,nan
circular,13,,,9,60.108242430724204,nan,70.1569601483643,nan,1014.0,nan,1146.0,nan,0.9940464421553971,nan,0.9953606452752157,nan
circular,13,,,10,84.78254018258303,nan,85.63570942357183,nan,1304.0,nan,1326.0,nan,0.9933917981431847,nan,0.9895477298813363,nan
circular,14,,,1,0.3730169581249356,nan,0.43814876675605774,nan,20.0,nan,20.0,nan,0.6170007548265508,nan,0.6534659776008453,nan
circular,14,,,2,1.419642373919487,nan,1.01958988327533,nan,70.0,nan,50.0,nan,0.7021778912678845,nan,0.8147711857542378,nan
circular,14,,,3,2.8303143894299865,nan,2.9950787322595716,nan,118.0,nan,118.0,nan,0.7803314794704935,nan,0.9866571250176185,nan
circular,14,,,4,5.35486660618335,nan,5.130394208244979,nan,184.0,nan,174.0,nan,0.8056139758796176,nan,0.97312353749179,nan
circular,14,,,5,8.1237921314314,nan,16.009061314165592,nan,244.0,nan,406.0,nan,0.8635180862448447,nan,0.9999999839497983,nan
circular,14,,,6,13.389773034490645,nan,25.557827378623188,nan,338.0,nan,578.0,nan,0.8785455336326479,nan,0.9999280507402029,nan
circular,14,,,7,22.59063139744103,nan,50.09034578315914,nan,482.0,nan,960.0,nan,0.9024802129957513,nan,0.9989615855982606,nan
circular,14,,,8,35.77546891756356,nan,67.52259510289878,nan,660.0,nan,1200.0,nan,0.9014467922757428,nan,0.9999999881018801,nan
circular,14,,,9,68.11836122907698,nan,102.52811231929809,nan,1058.0,nan,1544.0,nan,0.986225911197553,nan,0.999996980532722,nan
circular,14,,,10,111.83885806892067,nan,141.15283720567822,nan,1530.0,nan,2036.0,nan,0.9167900038391584,nan,0.9999999544171684,nan
circular,15,,,1,0.4579714983701706,nan,0.4557307232171297,nan,20.0,nan,20.0,nan,0.6610722373141618,nan,0.6610722373141612,nan
circular,15,,,2,1.5228771949186921,nan,1.5174675583839417,nan,70.0,nan,70.0,nan,0.7523334549298774,nan,0.7523334549298765,nan
circular,15,,,3,3.065154008567333,nan,3.0731692975386977,nan,118.0,nan,118.0,nan,0.8360694422898145,nan,0.8360694422898146,nan
circular,15,,,4,5.706736482679844,nan,5.826496044173837,nan,184.0,nan,184.0,nan,0.8631578312995901,nan,0.8631578312995881,nan
circular,15,,,5,8.916227518580854,nan,8.86488043796271,nan,244.0,nan,244.0,nan,0.9251979495480503,nan,0.9251979495480506,nan
circular,15,,,6,14.498287511058152,nan,14.518504313193262,nan,338.0,nan,338.0,nan,0.94129878603498,nan,0.941298786034979,nan
circular,15,,,7,24.91916671860963,nan,25.02291182242334,nan,488.0,nan,488.0,nan,0.9669434415480599,nan,0.9669434415495103,nan
circular,15,,,8,39.42307125031948,nan,39.79780558031052,nan,672.0,nan,674.0,nan,0.9654957658294727,nan,0.9654957649645926,nan
circular,15,,,9,69.65971171390265,nan,68.31110401265323,nan,1014.0,nan,1002.0,nan,0.9763589819799076,nan,0.9763589793528241,nan
circular,15,,,10,99.4268324431032,nan,142.47422469127923,nan,1322.0,nan,1740.0,nan,0.9814136124801859,nan,0.9846398375032732,nan
circular,16,,,1,0.4155589211732149,nan,0.47813860792666674,nan,20.0,nan,20.0,nan,0.6170007548265508,nan,0.6534659776008458,nan
circular,16,,,2,1.6833006152883172,nan,1.1452640108764172,nan,70.0,nan,50.0,nan,0.7021778912678847,nan,0.8147711857542359,nan
circular,16,,,3,3.317575518041849,nan,3.560046494938433,nan,118.0,nan,118.0,nan,0.7803314794704933,nan,0.986657125017617,nan
circular,16,,,4,6.370537859387696,nan,6.044782122597098,nan,184.0,nan,174.0,nan,0.8056139758796156,nan,0.9731235374917837,nan
circular,16,,,5,9.599847707897425,nan,18.826739026233554,nan,244.0,nan,406.0,nan,0.8635180862448474,nan,0.9999999854864297,nan
circular,16,,,6,15.673845196142793,nan,27.47232358995825,nan,338.0,nan,540.0,nan,0.8785455336326468,nan,0.9776204639756468,nan
circular,16,,,7,27.00462376140058,nan,66.20261942315847,nan,484.0,nan,834.0,nan,0.9024807102200171,nan,0.9986062967574015,nan
circular,16,,,8,42.20867115911096,nan,109.16011403221637,nan,664.0,nan,1514.0,nan,0.9012173968300594,nan,0.9995119131019152,nan
circular,16,,,9,72.14485049434006,nan,150.33836358506233,nan,966.0,nan,1926.0,nan,0.9179538760501198,nan,0.9999999924040684,nan
circular,16,,,10,119.59062215965241,nan,198.06983316969126,nan,1412.0,nan,2364.0,nan,0.9135490746642663,nan,0.9999997744555149,nan
circular,17,,,1,0.5268818167969584,nan,0.5287432810291648,nan,20.0,nan,20.0,nan,0.6555633020032103,nan,0.6555633020032098,nan
circular,17,,,2,1.892898315563798,nan,1.8973573809489608,nan,70.0,nan,70.0,nan,0.7460640094721285,nan,0.7460640094721276,nan
circular,17,,,3,3.7874701153486967,nan,3.798363672569394,nan,118.0,nan,118.0,nan,0.8291021969373992,nan,0.8291021969373996,nan
circular,17,,,4,7.2139612613245845,nan,7.139678173698485,nan,184.0,nan,184.0,nan,0.8559648493720919,nan,0.8559648493720909,nan
circular,17,,,5,10.926300229504704,nan,10.949305949732661,nan,244.0,nan,244.0,nan,0.9174879666351513,nan,0.9174879666351525,nan
circular,17,,,6,17.870782727375627,nan,17.847649278119206,nan,338.0,nan,338.0,nan,0.9334546294846866,nan,0.9334546294846845,nan
circular,17,,,7,30.365287844091654,nan,30.422034369781613,nan,484.0,nan,484.0,nan,0.958885754113682,nan,0.9588857539558396,nan
circular,17,,,8,47.08834579680115,nan,46.34298499394208,nan,658.0,nan,648.0,nan,0.9575494690761418,nan,0.9575494661620045,nan
circular,17,,,9,78.41916394978762,nan,81.06221980787814,nan,942.0,nan,964.0,nan,0.9711469812960142,nan,0.9711469794414741,nan
circular,17,,,10,158.7116722073406,nan,153.29817095212638,nan,1612.0,nan,1562.0,nan,0.97702828399056,nan,0.9837369176790282,nan
circular,18,,,1,0.519932359457016,nan,0.5158451441675425,nan,20.0,nan,20.0,nan,0.6170007548265509,nan,0.6534659776008449,nan
circular,18,,,2,2.1712285466492176,nan,1.5270926496014,nan,70.0,nan,50.0,nan,0.7021778912678847,nan,0.8147711857542382,nan
circular,18,,,3,4.4114000322297215,nan,4.668753657490015,nan,118.0,nan,118.0,nan,0.7803314794704929,nan,0.9866571250176186,nan
circular,18,,,4,8.335213704966009,nan,7.983556658029556,nan,184.0,nan,174.0,nan,0.8056139758796178,nan,0.9731235374917868,nan
circular,18,,,5,12.71222036331892,nan,25.559050135314465,nan,244.0,nan,416.0,nan,0.8635180862448502,nan,0.9999999958737011,nan
circular,18,,,6,20.678398159332573,nan,48.29505773447454,nan,338.0,nan,678.0,nan,0.8785455336326488,nan,0.9999987143889086,nan
circular,18,,,7,35.499276673421264,nan,77.09802994225174,nan,486.0,nan,972.0,nan,0.9024807099507951,nan,0.9999990416336604,nan
circular,18,,,8,57.12553429976106,nan,133.67065213713795,nan,678.0,nan,1464.0,nan,0.9012240691267929,nan,0.9999886988914319,nan
circular,18,,,9,91.90134960971773,nan,184.07168905530125,nan,950.0,nan,1860.0,nan,0.9144771319323668,nan,0.9999908120397522,nan
circular,18,,,10,167.04832683689892,nan,328.6349363755435,nan,1486.0,nan,2898.0,nan,0.9192192934591223,nan,0.9998604010810475,nan
circular,19,,,1,0.5563066191971302,nan,0.6163104064762592,nan,20.0,nan,20.0,nan,0.6512785745391372,nan,0.6512785745391364,nan
circular,19,,,2,2.4175025913864374,nan,2.415124890394509,nan,70.0,nan,70.0,nan,0.7411877741161005,nan,0.7411877741161006,nan
circular,19,,,3,4.828120527788997,nan,4.780841650441289,nan,118.0,nan,118.0,nan,0.8236832283299651,nan,0.8236832283299655,nan
circular,19,,,4,9.142327358946204,nan,9.110712281428277,nan,184.0,nan,184.0,nan,0.8503703078729248,nan,0.850370307872927,nan
circular,19,,,5,13.91675465553999,nan,14.018898155540228,nan,244.0,nan,244.0,nan,0.911491313258446,nan,0.9114913132584448,nan
circular,19,,,6,22.903316151350737,nan,22.803021429106593,nan,338.0,nan,338.0,nan,0.9273536188344585,nan,0.9273536188344562,nan
circular,19,,,7,39.0374451847747,nan,39.34299877937883,nan,486.0,nan,486.0,nan,0.9526185271700656,nan,0.9526185271589939,nan
circular,19,,,8,62.2599794222042,nan,60.258482214063406,nan,668.0,nan,656.0,nan,0.9512920720829291,nan,0.9512920679960328,nan
circular,19,,,9,104.33929817657918,nan,100.68393622338772,nan,974.0,nan,938.0,nan,0.9652718050239871,nan,0.9652718023228805,nan
circular,19,,,10,219.17367978952825,nan,153.34937005396932,nan,1700.0,nan,1282.0,nan,0.9774292179742317,nan,0.9675201824064362,nan
circular,20,,,1,0.6814792584627867,nan,0.6249292651191354,nan,20.0,nan,20.0,nan,0.6170007548265508,nan,0.6534659776008455,nan
circular,20,,,2,2.804719584994018,nan,1.949802908115089,nan,70.0,nan,50.0,nan,0.7021778912678857,nan,0.8147711857542363,nan
circular,20,,,3,5.607947237789631,nan,5.952224690467119,nan,118.0,nan,118.0,nan,0.7803314794704928,nan,0.9866571250176186,nan
circular,20,,,4,10.701135200448334,nan,10.194934159517288,nan,184.0,nan,174.0,nan,0.8056139758796175,nan,0.9731235374917866,nan
circular,20,,,5,16.327285142615438,nan,32.385935698635876,nan,244.0,nan,410.0,nan,0.8635180862448457,nan,0.9999999958514035,nan
circular,20,,,6,26.706572082825005,nan,60.57928177900612,nan,338.0,nan,666.0,nan,0.8785455336326521,nan,0.9298052865848252,nan
circular,20,,,7,45.93492590542883,nan,102.56525062490255,nan,486.0,nan,990.0,nan,0.9024807099009404,nan,0.9999999543134848,nan
circular,20,,,8,70.49392270855606,nan,152.5767709389329,nan,656.0,nan,1332.0,nan,0.9012240613070054,nan,0.9999931199738142,nan
circular,20,,,9,120.20268441364169,nan,218.04017802048475,nan,956.0,nan,1726.0,nan,0.9144680758818116,nan,0.9999994462578361,nan
circular,20,,,10,211.1375608239323,nan,258.9881896581501,nan,1454.0,nan,2006.0,nan,0.9191864397794429,nan,0.9999973277779042,nan
