family,N,d,q,p,sample_idx,times_cold,times_warm,evals_cold,evals_warm,aratio_cold,aratio_warm
Gilbert,15,,0.25,5,7,24.073954456020147,20.634007786866277,440,374,0.758893488999744,0.609234724275894
Gilbert,15,,0.25,5,8,25.677039939910173,32.40310940891504,428,552,0.6428207031929584,0.7234171135474448
Gilbert,15,,0.25,5,9,20.804618402849883,26.994213284924626,390,476,0.6711059351947793,0.700749093500999
Gilbert,15,,0.25,5,10,20.072865654015914,24.05808863695711,368,434,0.6448793646893062,0.5739638756046704
Gilbert,15,,0.25,5,11,25.939605996012688,25.659244729904458,438,438,0.7576429735047218,0.7576429733209514
Gilbert,15,,0.25,5,12,28.169383655069396,33.926910314010456,552,596,0.6822140260065475,0.617496506438899
Gilbert,15,,0.25,5,13,25.104210905963555,26.639722008025274,446,462,0.5422695564542381,0.5422695670604751
Gilbert,15,,0.25,5,14,26.446155605837703,26.75213830010034,446,446,0.42166784017653675,0.421667840721583
Gilbert,15,,0.25,5,15,20.335106563055888,21.910289054969326,358,372,0.5042339538826236,0.6433638265010354
Gilbert,15,,0.25,5,16,28.795231819152832,28.30038577504456,426,424,0.5075594202879478,0.5075594179288397
Gilbert,15,,0.25,5,17,27.281079677166417,17.263541446067393,482,316,0.6670482540096174,0.6487104805300976
Gilbert,15,,0.25,5,18,35.03803742188029,36.401033978909254,510,522,0.7839397155493611,0.7839397155422952
Gilbert,15,,0.25,5,19,22.139163155807182,21.925384518923238,372,372,0.4989981195237493,0.4989981195847854
Gilbert,15,,0.25,6,0,31.662971618119627,57.64496449404396,562,882,0.621981999760794,0.6889945416666289
Gilbert,15,,0.25,6,1,42.386208951007575,9.949303549947217,826,224,0.8538208334395552,0.9838178743607809
Gilbert,15,,0.25,6,2,30.72376516996883,30.170940111856908,552,566,0.5901309482141162,0.6315947223625866
Gilbert,15,,0.25,6,3,28.31060371384956,40.30209726211615,538,714,0.36012857056107156,0.46628971387253815
Gilbert,15,,0.25,6,4,48.168209405848756,40.424832340097055,720,652,0.7038347084802943,0.4979596558895883
Gilbert,15,,0.25,6,5,29.464742671931162,39.01450671697967,566,716,0.7815636325842383,0.8348158332975563
Gilbert,15,,0.25,6,6,58.92401972296648,36.95485367998481,840,578,0.5823935913354266,-0.08715904459287153
Gilbert,15,,0.25,6,7,32.96916554379277,43.09542804118246,542,636,0.712283008037536,0.7847216951146537
Gilbert,15,,0.25,6,8,50.79190297983587,48.497049547033384,716,738,0.6547406278676948,0.7832141331305716
Gilbert,15,,0.25,6,9,32.20067765307613,39.92188338399865,520,620,0.7340065738165429,0.7642716271681541
Gilbert,15,,0.25,6,10,33.74350286414847,45.59476617304608,512,666,0.7083086263265724,0.6825603784793474
Gilbert,15,,0.25,6,11,49.390169461024925,45.103350557154045,678,642,0.7882271375169246,0.7882271360530573
Gilbert,15,,0.25,6,12,40.73694161185995,42.96687939111143,704,708,0.5849003898256212,0.6222643893830726
Gilbert,15,,0.25,6,13,36.00556762586348,39.95102275698446,566,610,0.09079848083946811,0.090798480832055
Gilbert,15,,0.25,6,14,40.81247947085649,42.74871820397675,604,616,0.5728503845611731,0.5728503853137105
Gilbert,15,,0.25,6,15,29.389976580860093,34.818819497013465,460,508,0.6039330983975019,0.6463274774933616
Gilbert,15,,0.25,6,16,58.90630065300502,56.482684578048065,704,682,0.643650232249169,0.6436502002282959
Gilbert,15,,0.25,6,17,39.70601173792966,32.506660423008725,618,478,0.48112986030551813,0.7928070091635607
Gilbert,15,,0.25,6,18,43.49174422584474,44.033117805141956,596,606,0.7699227950627231,0.7699227938506026
Gilbert,15,,0.25,6,19,43.62484032684006,43.268118233187124,574,572,0.49730699311842425,0.4973069943285592
Gilbert,15,,0.25,7,0,49.76138891396113,84.84308985900134,774,1174,0.7161588522069607,0.8002397628617596
Gilbert,15,,0.25,7,1,57.98318462492898,14.768379413988441,1032,286,0.6876500838431344,0.9858034818228357
Gilbert,15,,0.25,7,2,55.25836590793915,45.99204644886777,836,746,0.6148753110460513,0.7171433344376342
Gilbert,15,,0.25,7,3,43.698869094019756,62.15936154010706,708,960,0.6239217279961182,0.48609701497198143
Gilbert,15,,0.25,7,4,62.259754050988704,70.64492932381108,874,970,0.7167618075300035,0.6645162332959471
Gilbert,15,,0.25,7,5,43.17635039705783,51.383500615134835,734,868,0.816400677225931,0.8309327685287143
Gilbert,15,,0.25,7,6,84.6704389359802,65.89108206587844,1068,856,0.5090427490240484,0.1404984517040786
Gilbert,15,,0.25,7,7,52.107017397880554,61.875901779858395,736,820,0.8333223107310622,0.8266382589962651
Gilbert,15,,0.25,7,8,81.58535288879648,65.81797659001313,1008,900,0.7465046962744901,0.7818659558925644
Gilbert,15,,0.25,7,9,51.47814923804253,57.522258234908804,704,790,0.7746258682915376,0.771167824628553
Gilbert,15,,0.25,7,10,48.88314235792495,77.12216649600305,644,948,0.7326006474993804,0.7118403920886219
Gilbert,15,,0.25,7,11,78.37773858010769,73.08807974099182,940,890,0.7993577594548308,0.7968388084003516
Gilbert,15,,0.25,7,12,57.15381515608169,101.25212224805728,880,1322,0.7362245528258706,0.767114466256978
Gilbert,15,,0.25,7,13,53.299712721956894,56.83985758200288,734,778,0.3327836224777245,0.33278362400619066
Gilbert,15,,0.25,7,14,64.29463661485352,78.72761247283779,826,976,0.568475148699585,0.5698391529627015
Gilbert,15,,0.25,7,15,44.13606517808512,58.98776952200569,596,716,0.5588895916395599,0.7265760250236628
Gilbert,15,,0.25,7,16,86.2196936798282,81.79549352801405,922,884,0.6454349293247805,0.6454349315190908
Gilbert,15,,0.25,7,17,56.61906479881145,47.48567101615481,768,612,0.7400158866719225,0.8691876053572518
Gilbert,15,,0.25,7,18,99.0075888459105,91.90941971796565,1034,982,0.8576099654696464,0.8398828183503027
Gilbert,15,,0.25,7,19,69.85667449096218,69.8944682511501,796,796,0.5121518413574607,0.5121518666292678
Gilbert,15,,0.25,8,0,77.49788559507579,118.73296697810292,1054,1488,0.7098681722504819,0.8406009958446793
Gilbert,15,,0.25,8,1,72.47283643693663,23.22165350592695,1196,382,0.8862722681953089,0.9895036494511223
Gilbert,15,,0.25,8,2,93.90627256501466,59.93652644986287,1228,886,0.6900344341327306,0.7458702739049888
Gilbert,15,,0.25,8,3,66.29113799217157,75.83875305298716,928,1090,0.7687862302603783,0.7073556319011011
Gilbert,15,,0.25,8,4,96.28890244290233,105.62723439093679,1182,1288,0.7277779100084031,0.6471863279710377
Gilbert,15,,0.25,8,5,68.6459776298143,66.16442113299854,1010,1030,0.8212591069553722,0.8499071202370156
Gilbert,15,,0.25,8,6,140.83331067999825,97.5882379738614,1506,1120,0.742225177755676,0.6520723440270153
Gilbert,15,,0.25,8,7,74.36237502284348,103.97026996989734,930,1190,0.6148629648251235,0.840972247838946
Gilbert,15,,0.25,8,8,108.11826728610322,82.46002007997595,1244,1036,0.8300974518928117,0.8073289851780501
Gilbert,15,,0.25,8,9,83.92292258399539,93.59674678207375,986,1088,0.4923742048232941,0.7726881191820266
Gilbert,15,,0.25,8,10,70.00382273620926,127.39638237608597,808,1320,0.6701063708145276,0.7531927141680361
Gilbert,15,,0.25,8,11,106.85446095908992,103.9401224150788,1160,1120,0.8161878288885056,0.8024771346352924
Gilbert,15,,0.25,8,12,84.2472158758901,122.89630210306495,1124,1536,0.7627101107366719,0.6594207385400226
Gilbert,15,,0.25,8,13,85.35220943996683,92.22033225395717,1010,1070,0.6026738135956171,0.6026738080044244
Gilbert,15,,0.25,8,14,101.93528937106021,106.95645425003022,1140,1204,0.7182641363500082,0.7007175724406167
Gilbert,15,,0.25,8,15,66.37574477191083,97.18736079800874,782,1002,0.7015410854677048,0.7452767655587941
Gilbert,15,,0.25,8,16,124.8360304730013,122.47311210911721,1184,1164,0.6634692760667532,0.6634692712341782
Gilbert,15,,0.25,8,17,98.97140383906662,74.42167929303832,1112,828,0.815801739829346,0.6918291797779382
Gilbert,15,,0.25,8,18,156.21197242406197,139.20637225918472,1440,1332,0.8763879257260785,0.8415148704846764
Gilbert,15,,0.25,8,19,100.73142988001928,99.88696059188806,1026,1020,0.5267929730265157,0.5267929882092723
Gilbert,15,,0.25,9,0,140.11944169201888,194.474167709006,1626,2122,0.8414685254285098,0.6556521396298808
Gilbert,15,,0.25,9,1,94.05793836899102,31.82559889787808,1412,468,0.9031920305909845,0.9933581872908795
Gilbert,15,,0.25,9,2,115.4121742779389,98.48141202703118,1414,1230,0.7217036900576687,0.8036119478382382
Gilbert,15,,0.25,9,3,106.83147243689746,117.31345147197135,1284,1446,0.6009683754810258,0.550981050547202
Gilbert,15,,0.25,9,4,141.16708165616728,140.04876076499932,1558,1568,0.7097182702116972,0.6296520754289833
Gilbert,15,,0.25,9,5,105.66940119606443,80.69554656301625,1360,1164,0.8555807843456285,0.8460720584986903
Gilbert,15,,0.25,9,6,184.05805716803297,190.31466235313565,1800,1818,0.7124742079987921,0.7782924668009074
Gilbert,15,,0.25,9,7,136.9118698539678,138.90719882189296,1418,1456,0.7659803656260714,0.8585408783992866
Gilbert,15,,0.25,9,8,142.09462526091374,97.07878563902341,1428,1152,0.7948514506155098,0.8359045716458853
Gilbert,15,,0.25,9,9,148.53121714410372,153.45082270703278,1460,1546,0.8125517519743916,0.8000436059979285
Gilbert,15,,0.25,9,10,151.1918266909197,176.07831905712374,1368,1662,0.7170901015537169,0.7179063767830244
Gilbert,15,,0.25,9,11,151.10617343196645,147.2435524230823,1466,1426,0.8177153846959899,0.8340865491714385
Gilbert,15,,0.25,9,12,132.02865311992355,159.8308420649264,1506,1840,0.7292216064039873,0.6968559572343727
Gilbert,15,,0.25,9,13,145.35359229287133,143.62255770200863,1454,1462,0.5884143606467529,0.5884143101353425
Gilbert,15,,0.25,9,14,171.65095511404797,173.84837413206697,1638,1676,0.6995389980238337,0.7409014848931985
Gilbert,15,,0.25,9,15,112.71442571189255,121.36899452400394,1118,1178,0.7667709030498651,0.7653312145013557
Gilbert,15,,0.25,9,16,176.5353975908365,195.06995752709918,1490,1606,0.7089960245109808,0.6762143841534473
Gilbert,15,,0.25,9,17,189.6192938319873,143.2414124191273,1738,1310,0.8422049602503023,0.9046022328644349
Gilbert,15,,0.25,9,18,205.13797582499683,203.28869608510286,1734,1724,0.8705051009014512,0.8423536820434181
Gilbert,15,,0.25,9,19,167.39684503502212,170.39030738105066,1452,1466,0.5190414778914125,0.519041455338759
Gilbert,15,,0.25,10,0,201.60962108406238,291.41998775908723,2064,2848,0.7797913840371052,0.7939188925418659
Gilbert,15,,0.25,10,1,124.77097113803029,41.73343541007489,1688,556,0.919291170599051,0.9953384913344544
Gilbert,15,,0.25,10,2,183.73273541009985,134.34797999006696,1970,1520,0.7846224706758775,0.8099201144586756
Gilbert,15,,0.25,10,3,172.55116404802538,189.19315495993942,1798,1888,0.7159861993484683,0.6652656377209994
Gilbert,15,,0.25,10,4,211.65089088701643,173.74959057499655,2062,1812,0.7719839761106534,0.633850722731272
Gilbert,15,,0.25,10,5,131.5171590470709,96.84114313218743,1580,1302,0.8659086061336676,0.8542172284228654
Gilbert,15,,0.25,10,6,329.7740643010475,250.42965364293195,2694,2082,0.7709261019383323,0.5278721987521301
Gilbert,15,,0.25,10,7,231.1864475540351,195.40234257210977,2066,1848,0.7545120523153751,0.8866074974504146
Gilbert,15,,0.25,10,8,172.90409800200723,122.791908927029,1698,1324,0.8485673446430465,0.8482203064193098
Gilbert,15,,0.25,10,9,212.93317439802922,237.69195706094615,1896,2104,0.7488287777824559,0.8200715207665991
Gilbert,15,,0.25,10,10,223.25600228994153,250.38345208601095,1824,2126,0.7535521718844307,0.8107108591580309
Gilbert,15,,0.25,10,11,189.53399201505817,211.5093570780009,1704,1820,0.8334590167803967,0.8416353338175838
Gilbert,15,,0.25,10,12,191.5370786790736,195.2006718730554,1954,2088,0.733098303873869,0.7031965159035979
Gilbert,15,,0.25,10,13,293.3790788219776,340.41839358303696,2444,2778,0.6166003927235904,0.7189780327996127
Gilbert,15,,0.25,10,14,206.46945278020576,260.15630035707727,1870,2250,0.7573002787474327,0.7099143302523006
Gilbert,15,,0.25,10,15,145.2319794180803,195.773267718032,1334,1592,0.7096160189092774,0.7846815731320133
Gilbert,15,,0.25,10,16,222.84347065910697,265.7069769760128,1742,1976,0.7535832895899185,0.6707596317179872
Gilbert,15,,0.25,10,17,248.069200667087,189.66857222211547,2118,1608,0.8236468272143861,0.9069352986425532
Gilbert,15,,0.25,10,18,245.4402152269613,279.13882551086135,1978,2152,0.8688094881779025,0.906746471731404
Gilbert,15,,0.25,10,19,365.1059534449596,269.1202610488981,2604,2044,0.6131566664135893,0.5152299199817453
DRegular,5,2,,1,0,0.7351552471518517,0.2355311056599021,20,20,0.7712509435331887,0.7712509435331885
DRegular,5,2,,1,1,0.2344146529212594,0.23769360966980457,20,20,0.7712509435331886,0.7712509435331887
DRegular,5,2,,1,2,0.2340338258072734,0.2351211979985237,20,20,0.7712509435331886,0.7712509435331883
DRegular,5,2,,1,3,0.2352226683869958,0.23638855665922165,20,20,0.7712509435331886,0.7712509435331883
DRegular,5,2,,1,4,0.23445858247578144,0.23461906984448433,20,20,0.7712509435331887,0.7712509435331885
DRegular,5,2,,1,5,0.2338641183450818,0.2370861154049635,20,20,0.7712509435331887,0.7712509435331883
DRegular,5,2,,1,6,0.23397005163133144,0.23373884614557028,20,20,0.7712509435331886,0.7712509435331887
DRegular,5,2,,1,7,0.23527859058231115,0.23505014833062887,20,20,0.7712509435331886,0.7712509435331887
DRegular,5,2,,1,8,0.234545536339283,0.23563806992024183,20,20,0.7712509435331886,0.7712509435331887
DRegular,5,2,,1,9,0.2339696129783988,0.23434885498136282,20,20,0.7712509435331887,0.7712509435331885
DRegular,5,2,,1,10,0.23566976469010115,0.23543487302958965,20,20,0.7712509435331887,0.7712509435331883
DRegular,5,2,,1,11,0.23510196898132563,0.23685664124786854,20,20,0.7712509435331886,0.7712509435331883
DRegular,5,2,,1,12,0.23400734551250935,0.23341437987983227,20,20,0.7712509435331887,0.7712509435331883
DRegular,5,2,,1,13,0.2319407882168889,0.23720823973417282,20,20,0.7712509435331881,0.7712509435331883
DRegular,5,2,,1,14,0.23500084318220615,0.23142393771559,20,20,0.7712509435331881,0.7712509435331886
DRegular,5,2,,1,15,0.23742993641644716,0.2362110037356615,20,20,0.7712509435331886,0.7712509435331887
DRegular,5,2,,1,16,0.23722894303500652,0.2365105366334319,20,20,0.7712509435331881,0.7712509435331883
DRegular,5,2,,1,17,0.2321932427585125,0.23608990758657455,20,20,0.7712509435331881,0.7712509435331886
DRegular,5,2,,1,18,0.23813309520483017,0.23495939932763577,20,20,0.7712509435331886,0.7712509435331887
DRegular,5,2,,1,19,0.23426674399524927,0.23175410367548466,20,20,0.7712509435331887,0.7712509435331885
DRegular,5,2,,2,0,0.6963049480691552,0.7078096168115735,88,88,0.8105727957762873,0.8105727957762869
DRegular,5,2,,2,1,0.7081387937068939,0.7111934516578913,88,88,0.8105727957762872,0.810572795776286
DRegular,5,2,,2,2,0.7855094941332936,0.790640807710588,88,88,0.810572795776287,0.810572795776286
DRegular,5,2,,2,3,0.7130641806870699,0.7145729949697852,88,88,0.810572795776287,0.810572795776286
DRegular,5,2,,2,4,0.8010364631190896,0.70635143853724,88,88,0.8105727957762873,0.8105727957762869
DRegular,5,2,,2,5,0.7173690153285861,0.7170633850619197,88,88,0.8105727957762866,0.8105727957762864
DRegular,5,2,,2,6,0.7199292052537203,0.8147244527935982,88,88,0.8105727957762864,0.8105727957762865
DRegular,5,2,,2,7,0.7144779562950134,0.7103827083483338,88,88,0.8105727957762864,0.8105727957762865
DRegular,5,2,,2,8,0.7145516807213426,0.7089573154225945,88,88,0.8105727957762864,0.8105727957762865
DRegular,5,2,,2,9,0.7084623863920569,0.7031170455738902,88,88,0.8105727957762873,0.8105727957762869
DRegular,5,2,,2,10,0.7146672932431102,0.7100841794162989,88,88,0.8105727957762866,0.8105727957762864
DRegular,5,2,,2,11,0.7158784056082368,0.8312347354367375,88,88,0.810572795776287,0.810572795776286
DRegular,5,2,,2,12,0.7102444432675838,0.7054912345483899,88,88,0.8105727957762869,0.8105727957762866
DRegular,5,2,,2,13,0.8390763076022267,0.7051728637889028,88,88,0.8105727957762867,0.8105727957762869
DRegular,5,2,,2,14,0.8439389150589705,0.845902418717742,88,88,0.8105727957762869,0.810572795776287
DRegular,5,2,,2,15,0.8491626670584083,0.7058118274435401,88,88,0.8105727957762872,0.810572795776286
DRegular,5,2,,2,16,0.7079097926616669,0.8593413792550564,88,88,0.8105727957762867,0.8105727957762869
DRegular,5,2,,2,17,0.8578226827085018,0.8613902227953076,88,88,0.8105727957762869,0.810572795776287
DRegular,5,2,,2,18,0.7090725749731064,0.7048190087080002,88,88,0.8105727957762872,0.810572795776286
DRegular,5,2,,2,19,0.7029980728402734,0.8727640891447663,88,88,0.8105727957762865,0.8105727957762865
DRegular,5,2,,3,0,1.6611808920279145,1.6451003924012184,178,178,0.9658732966804406,0.9658732966804177
DRegular,5,2,,3,1,1.728354130871594,1.7153671272099018,178,178,0.9658732966804072,0.9658732966804051
DRegular,5,2,,3,2,1.679844819009304,1.6740932147949934,178,178,0.9658732966804306,0.9658732966804067
DRegular,5,2,,3,3,1.6694832425564528,1.7588767893612385,178,178,0.9658732966804306,0.9658732966804067
DRegular,5,2,,3,4,1.6891383277252316,1.667859056033194,178,178,0.9658732966804406,0.9658732966804177
DRegular,5,2,,3,5,1.7711034221574664,1.696538556367159,178,178,0.9658732966804308,0.9658732966804523
DRegular,5,2,,3,6,1.7599917007610202,1.690106714144349,178,178,0.9658732966804461,0.9658732966804509
DRegular,5,2,,3,7,1.6847699182108045,1.7868990721181035,178,178,0.9658732966804461,0.9658732966804509
DRegular,5,2,,3,8,1.6897982014343143,1.6892464393749833,178,178,0.9658732966804461,0.9658732966804509
DRegular,5,2,,3,9,1.7020896384492517,1.5698055876418948,178,178,0.9658732966804406,0.9658732966804177
DRegular,5,2,,3,10,1.6988234352320433,1.6903061708435416,178,178,0.9658732966804308,0.9658732966804523
DRegular,5,2,,3,11,1.7015529414638877,1.5715558482334018,178,178,0.9658732966804306,0.9658732966804067
DRegular,5,2,,3,12,1.7031964026391506,1.702794318087399,178,178,0.9658732966804195,0.9658732966804098
DRegular,5,2,,3,13,1.5892414273694158,1.722880395129323,178,178,0.9658732966804221,0.965873296680422
DRegular,5,2,,3,14,1.589032594114542,1.7198956497013569,178,178,0.9658732966804107,0.9658732966804374
DRegular,5,2,,3,15,1.7354462407529354,1.720078500919044,178,178,0.9658732966804072,0.9658732966804051
DRegular,5,2,,3,16,1.7270256765186787,1.573664303869009,178,178,0.9658732966804221,0.965873296680422
DRegular,5,2,,3,17,1.747283697128296,1.5765350554138422,178,178,0.9658732966804107,0.9658732966804374
DRegular,5,2,,3,18,1.741063391789794,1.734305264428258,178,178,0.9658732966804072,0.9658732966804051
DRegular,5,2,,3,19,1.5717578558251262,1.5835682908073068,178,178,0.9658732966804249,0.9658732966804149
DRegular,5,2,,4,0,2.5430324031040072,2.6591053046286106,248,248,0.9907588999710685,0.9907588999710611
DRegular,5,2,,4,1,2.6355910366401076,2.636354344896972,248,248,0.9907588999710577,0.9907588999710573
DRegular,5,2,,4,2,2.667946037836373,2.66031251847744,248,248,0.990758899971067,0.9907588999710577
DRegular,5,2,,4,3,2.6652325643226504,2.6154773039743304,248,248,0.990758899971067,0.9907588999710577
DRegular,5,2,,4,4,2.6882649045437574,2.6975837079808116,248,248,0.9907588999710685,0.9907588999710611
DRegular,5,2,,4,5,2.6310156220570207,2.7461347822099924,248,248,0.9907588999710654,0.9907588999710728
DRegular,5,2,,4,6,2.64880177564919,2.623156533576548,248,248,0.990758899971071,0.9907588999710726
DRegular,5,2,,4,7,2.7494372418150306,2.656232235021889,248,248,0.990758899971071,0.9907588999710726
DRegular,5,2,,4,8,2.6599836871027946,2.7458844389766455,248,248,0.990758899971071,0.9907588999710726
DRegular,5,2,,4,9,2.6693705478683114,2.745975526049733,248,248,0.9907588999710685,0.9907588999710611
DRegular,5,2,,4,10,2.6790702855214477,2.6668245708569884,248,248,0.9907588999710654,0.9907588999710728
DRegular,5,2,,4,11,2.662830335088074,2.674816934391856,248,248,0.990758899971067,0.9907588999710577
DRegular,5,2,,4,12,2.7008212376385927,2.6965090623125434,248,248,0.9907588999710619,0.9907588999710577
DRegular,5,2,,4,13,2.706965586170554,2.715722283348441,248,248,0.9907588999710631,0.9907588999710619
DRegular,5,2,,4,14,2.71961129270494,2.5758512374013662,248,248,0.9907588999710617,0.990758899971068
DRegular,5,2,,4,15,2.5859535420313478,2.7369879130274057,248,248,0.9907588999710577,0.9907588999710573
DRegular,5,2,,4,16,2.7419647155329585,2.7237352710217237,248,248,0.9907588999710631,0.9907588999710619
DRegular,5,2,,4,17,2.7558601573109627,2.7436422565951943,248,248,0.9907588999710617,0.990758899971068
DRegular,5,2,,4,18,2.766638271510601,2.774649079889059,248,248,0.9907588999710577,0.9907588999710573
DRegular,5,2,,4,19,2.7572893667966127,2.767551618628204,248,248,0.9907588999710643,0.9907588999710616
DRegular,5,2,,5,0,6.988980294205248,7.171125935390592,534,530,0.9977862412422365,0.9977862413566359
DRegular,5,2,,5,1,7.231896011158824,7.153155078180134,534,524,0.997786240753417,0.9977862403647866
DRegular,5,2,,5,2,7.246381833218038,7.288416901603341,526,530,0.997786239914525,0.9977862411007167
DRegular,5,2,,5,3,7.322638353332877,7.431692900136113,526,530,0.997786239914525,0.9977862411007167
DRegular,5,2,,5,4,7.470814960077405,7.383898017928004,534,530,0.9977862412422365,0.9977862413566359
DRegular,5,2,,5,5,7.69584294129163,7.847915336489677,542,548,0.997786241241431,0.9977862410179263
DRegular,5,2,,5,6,7.689197232015431,7.743130850605667,536,540,0.9977862412850187,0.9977862411155627
DRegular,5,2,,5,7,7.6397214056923985,7.660418312996626,536,540,0.9977862412850187,0.9977862411155627
DRegular,5,2,,5,8,7.705188665539026,7.6439197631552815,536,540,0.9977862412850187,0.9977862411155627
DRegular,5,2,,5,9,7.542811136692762,7.485204182565212,534,530,0.9977862412422365,0.9977862413566359
DRegular,5,2,,5,10,7.765243201516569,7.86095374263823,542,548,0.997786241241431,0.9977862410179263
DRegular,5,2,,5,11,7.5948586240410805,7.639149386435747,526,530,0.997786239914525,0.9977862411007167
DRegular,5,2,,5,12,7.435960785485804,7.439600017853081,524,524,0.9977862401679692,0.9977862413742827
DRegular,5,2,,5,13,7.710936254821718,7.8371542589738965,532,540,0.9977862402206494,0.9977862413549231
DRegular,5,2,,5,14,7.668246424756944,7.704524785280228,528,534,0.9977862412357397,0.9977862405701493
DRegular,5,2,,5,15,7.778447054326534,7.50653060618788,534,524,0.997786240753417,0.9977862403647866
DRegular,5,2,,5,16,7.643801485188305,7.7613225020468235,532,540,0.9977862402206494,0.9977862413549231
DRegular,5,2,,5,17,7.675406428985298,7.74014266114682,528,534,0.9977862412357397,0.9977862405701493
DRegular,5,2,,5,18,7.790133289061487,7.442446881905198,534,524,0.997786240753417,0.9977862403647866
DRegular,5,2,,5,19,7.78626221511513,7.694037447683513,530,524,0.9977862398518438,0.9977862404756614
DRegular,5,2,,6,0,14.20155593007803,13.36198065429926,916,854,0.9994354648104231,0.9997532977661959
DRegular,5,2,,6,1,12.82020216062665,13.699147675186396,814,856,0.9994354625555243,0.9994354652950016
DRegular,5,2,,6,2,12.280978569760919,14.559053977951407,782,902,0.999753296252014,0.9994354643535304
DRegular,5,2,,6,3,12.296714330092072,14.76517857145518,782,902,0.999753296252014,0.9994354643535304
DRegular,5,2,,6,4,14.913875591009855,13.86625250428915,916,854,0.9994354648104231,0.9997532977661959
DRegular,5,2,,6,5,15.149554912932217,15.82621706277132,914,936,0.9994354423531513,0.9997532938367829
DRegular,5,2,,6,6,13.2429612679407,11.910807054489851,812,748,0.9997532999116354,0.9993465897616067
DRegular,5,2,,6,7,13.250913890078664,12.04232751019299,812,748,0.9997532999116354,0.9993465897616067
DRegular,5,2,,6,8,13.437922777608037,12.092226607725024,812,748,0.9997532999116354,0.9993465897616067
DRegular,5,2,,6,9,15.609858836978674,14.109751511365175,916,854,0.9994354648104231,0.9997532977661959
DRegular,5,2,,6,10,15.555025132372975,16.048980844207108,914,936,0.9994354423531513,0.9997532938367829
DRegular,5,2,,6,11,12.662743809632957,14.924581558443606,782,902,0.999753296252014,0.9994354643535304
DRegular,5,2,,6,12,14.031264550983906,12.80315989907831,830,778,0.9994354642301994,0.9997532994872822
DRegular,5,2,,6,13,14.684976479038596,15.047008189372718,858,878,0.9994354647740857,0.999753299440273
DRegular,5,2,,6,14,17.137777847237885,14.563000881113112,974,868,0.9994353404939769,0.9994354649901966
DRegular,5,2,,6,15,13.835978822782636,14.478548008948565,814,856,0.9994354625555243,0.9994354652950016
DRegular,5,2,,6,16,14.734134216792881,15.05539726652205,858,878,0.9994354647740857,0.999753299440273
DRegular,5,2,,6,17,17.45240392908454,15.1292241550982,974,868,0.9994353404939769,0.9994354649901966
DRegular,5,2,,6,18,13.550760479643941,14.580047715455294,814,856,0.9994354625555243,0.9994354652950016
DRegular,5,2,,6,19,15.59375996235758,12.79539166111499,910,764,0.9997532926289174,0.9997532998901554
DRegular,5,2,,7,0,23.48086332436651,25.33369031921029,1356,1398,0.9999999221435897,0.9999342515794725
DRegular,5,2,,7,1,22.13476484734565,24.74800730869174,1214,1360,0.9999906905850355,0.9997801939560959
DRegular,5,2,,7,2,23.567183452658355,25.54703369922936,1266,1392,0.9999327520485315,0.999883241601571
DRegular,5,2,,7,3,23.357160495594144,25.66743242368102,1266,1392,0.9999327520485315,0.999883241601571
DRegular,5,2,,7,4,25.088195538148284,26.493968054652214,1356,1398,0.9999999221435897,0.9999342515794725
DRegular,5,2,,7,5,25.933686263859272,28.953496024943888,1352,1490,0.9998832368896171,0.9999342545878057
DRegular,5,2,,7,6,28.17767427675426,26.148801633156836,1432,1330,0.9999342590726239,0.9999852613411597
DRegular,5,2,,7,7,28.381762019358575,25.692267140373588,1432,1330,0.9999342590726239,0.9999852613411597
DRegular,5,2,,7,8,28.0239771977067,25.726368421688676,1432,1330,0.9999342590726239,0.9999852613411597
DRegular,5,2,,7,9,25.83552427124232,26.86008787341416,1356,1398,0.9999999221435897,0.9999342515794725
DRegular,5,2,,7,10,26.051745500415564,29.30269965901971,1352,1490,0.9998832368896171,0.9999342545878057
DRegular,5,2,,7,11,24.551179617643356,27.38460031989962,1266,1392,0.9999327520485315,0.999883241601571
DRegular,5,2,,7,12,22.331928544677794,25.338841245509684,1172,1298,0.9999906386303854,0.9999342123674666
DRegular,5,2,,7,13,24.84963171556592,28.879416572861373,1258,1430,0.9999999684245265,0.9995087937943575
DRegular,5,2,,7,14,24.449877751991153,26.56630772911012,1276,1334,0.9996319536948015,0.999780108783795
DRegular,5,2,,7,15,23.977833376266062,27.389071735553443,1214,1360,0.9999906905850355,0.9997801939560959
DRegular,5,2,,7,16,24.154664338566363,28.14137257449329,1258,1430,0.9999999684245265,0.9995087937943575
DRegular,5,2,,7,17,25.064679498784244,26.50790262874216,1276,1334,0.9996319536948015,0.999780108783795
DRegular,5,2,,7,18,23.807046569883823,26.866300396621227,1214,1360,0.9999906905850355,0.9997801939560959
DRegular,5,2,,7,19,27.467615079134703,22.778962060809135,1396,1162,0.9999339239229296,0.9999320603861026
DRegular,5,2,,8,0,33.9020081711933,36.475978440605104,1752,1840,0.99999916221756,0.9999999810803638
DRegular,5,2,,8,1,31.96832934115082,35.02277918718755,1622,1752,0.9999997915629794,0.9999997901494162
DRegular,5,2,,8,2,27.487871063873172,34.279150852933526,1432,1730,0.9999999992299162,0.9999983940817295
DRegular,5,2,,8,3,28.155474429950118,34.64882361609489,1432,1730,0.9999999992299162,0.9999983940817295
